product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/01/185/001	Aranesp	EU/1/01/185/001	08-JUN-01	EMEA/H/C/000332	10 μg	Solution for injection	10 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/002	Aranesp	EU/1/01/185/002	08-JUN-01	EMEA/H/C/000332	10 μg	Solution for injection	10 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/003	Aranesp	EU/1/01/185/003	08-JUN-01	EMEA/H/C/000332	15 μg	Solution for injection	15 µg/0,375 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/004	Aranesp	EU/1/01/185/004	08-JUN-01	EMEA/H/C/000332	15 μg	Solution for injection	15 µg/0,375 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/005	Aranesp	EU/1/01/185/005	08-JUN-01	EMEA/H/C/000332	20 μg	Solution for injection	20 µg/0,5 ml	Carton box, Glass pre-filled syringe, N1	1
EU/1/01/185/006	Aranesp	EU/1/01/185/006	08-JUN-01	EMEA/H/C/000332	20 μg	Solution for injection	20 µg/0,5 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/007	Aranesp	EU/1/01/185/007	08-JUN-01	EMEA/H/C/000332	30 μg	Solution for injection	30 µg/0,3 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/008	Aranesp	EU/1/01/185/008	08-JUN-01	EMEA/H/C/000332	30 μg	Solution for injection	30 µg/0,3 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/009	Aranesp	EU/1/01/185/009	08-JUN-01	EMEA/H/C/000332	40 μg	Solution for injection	40 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/010	Aranesp	EU/1/01/185/010	08-JUN-01	EMEA/H/C/000332	40 μg	Solution for injection	40 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/011	Aranesp	EU/1/01/185/011	08-JUN-01	EMEA/H/C/000332	50 μg	Solution for injection	50 µg/0,5 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/012	Aranesp	EU/1/01/185/012	08-JUN-01	EMEA/H/C/000332	50 μg	Solution for injection	50 µg/0,5 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/013	Aranesp	EU/1/01/185/013	08-JUN-01	EMEA/H/C/000332	60 μg	Solution for injection	60 µg/0,3 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/014	Aranesp	EU/1/01/185/014	08-JUN-01	EMEA/H/C/000332	60 μg	Solution for injection	60 µg/0,3 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/015	Aranesp	EU/1/01/185/015	08-JUN-01	EMEA/H/C/000332	80 μg	Solution for injection	80 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
EU/1/01/185/016	Aranesp	EU/1/01/185/016	08-JUN-01	EMEA/H/C/000332	80 μg	Solution for injection	80 µg/0,4 ml	Carton box, Glass pre-filled syringe (blistered), N4	4
EU/1/01/185/017	Aranesp	EU/1/01/185/017	08-JUN-01	EMEA/H/C/000332	100 μg	Solution for injection	100 µg/0,5 ml	Carton box, Glass pre-filled syringe (blistered), N1	1
