ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/10/655/001	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	60 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/002	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	180 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/003	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	14 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/004	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	56 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/005	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	168 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/006	EMEA/H/C/001241	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	100 x 1 tablet (unit dose)		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/007	EMEA/H/C/001241	60 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	14 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/008	EMEA/H/C/001241	60 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	56 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/009	EMEA/H/C/001241	60 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	60 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/010	EMEA/H/C/001241	60 mg	Film-coated tablet	Oral use	calendar blister (PVC/PVDC/alu)	168 tablets		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/011	EMEA/H/C/001241	60 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		180 tablets	brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/012	EMEA/H/C/001241	90 mg	Orodispersible tablet	Oral use	blister (alu/alu)	10 x 1 tablets (unit dose)		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/013	EMEA/H/C/001241	90 mg	Orodispersible tablet	Oral use	blister (alu/alu)	56 x 1 tablets (unit dose)		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
EU/1/10/655/014	EMEA/H/C/001241	90 mg	Orodispersible tablet	Oral use	blister (alu/alu)	60 x 1 tablets (unit dose)		brilique	Brilique	EU/1/10/655	ticagrelor	ticagrelor	B01AC24	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/brilique	Authorised
