codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
035409010	035409	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
035409022	035409	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
035409034	035409	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
035409046	035409	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240010	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240022	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240034	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240046	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240059	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042240061	042240	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042251013	042251	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042251025	042251	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042251037	042251	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042453011	042453	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042453023	042453	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042865016	042865	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042865028	042865	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042869014	042869	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042869026	042869	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042874014	042874	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
042874026	042874	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043310010	043310	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043310022	043310	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043353010	043353	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043353022	043353	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043373012	043373	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043373024	043373	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
043373036	043373	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
045143017	045143	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
045143029	045143	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
045531011	045531	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
048106013	048106	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
048106025	048106	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
049364019	049364	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
049364021	049364	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
049364033	049364	19071741	travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]	285032	EXACT	auto-linked from EMA 000390		2026-06-12
