cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
652433	05320001	NOXAFIL 40 MG/ML SUSPENSION ORAL	Posaconazol 40 mg/ml solución/suspensión oral	40 mg/ml	Frasco	105	ml	POSACONAZOL 40 mg	VÍA ORAL	SUSPENSIÓN ORAL	J02AC04 - Posaconazol	MERCK SHARP & DOHME B.V.	0	0	0
702378	105320002	NOXAFIL 100 MG COMPRIMIDOS GASTRORRESISTENTES	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	MERCK SHARP & DOHME B.V.	0	0	0
704624	105320004	NOXAFIL 300 MG CONCENTRADO PARA SOLUCION PARA PERFUSION	Posaconazol 300 mg inyectable perfusión 16,7 ml	300 mg	Vial	1	vial para inyección	POSACONAZOL 17.64 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	J02AC04 - Posaconazol	MERCK SHARP & DOHME B.V.	0	0	0
725300	84010	POSACONAZOL ACCORD 300 MG CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Posaconazol 300 mg inyectable perfusión 16,7 ml	300 mg	Vial	1	vial para inyección	POSACONAZOL 18 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	J02AC04 - Posaconazol	ACCORD HEALTHCARE S.L.U.	0	0	0
726616	1191380001	POSACONAZOL AHCL 40 MG/ML SUSPENSION ORAL EFG	Posaconazol 40 mg/ml solución/suspensión oral	40 mg/ml	Frasco	105	ml	POSACONAZOL 40 mg	VÍA ORAL	SUSPENSIÓN ORAL	J02AC04 - Posaconazol	ACCORD HEALTHCARE S.L.U.	0	0	0
726617	1191379002	POSACONAZOL ACCORD 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	ACCORD HEALTHCARE S.L.U.	0	0	0
727351	84646	POSACONAZOL STADA 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	LABORATORIO STADA S.L.	0	0	0
727516	84701	POSACONAZOL GLENMARK 40 MG/ML SUSPENSION ORAL EFG	Posaconazol 40 mg/ml solución/suspensión oral	40 mg/ml	Frasco	105	ml	POSACONAZOL 40 mg	VÍA ORAL	SUSPENSIÓN ORAL	J02AC04 - Posaconazol	GLENMARK ARZNEIMITTEL GMBH	0	0	0
728400	85039	POSACONAZOL FRESENIUS KABI 100 MG COMPRIMIDOS GASTRORRESISTENTES	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
729178	85374	POSACONAZOL ABDI 100 MG COMPRIMIDOS GASTRORRESISTENTES	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	ABDI FARMA UNIPESSOAL LDA.	0	0	0
731058	85983	POSACONAZOL TILLOMED 40 MG/ML SUSPENSION ORAL EFG	Posaconazol 40 mg/ml solución/suspensión oral	40 mg/ml	Frasco	105	ml	POSACONAZOL 40 mg	VÍA ORAL	SUSPENSIÓN ORAL	J02AC04 - Posaconazol	LABORATORIOS TILLOMED SPAIN S.L.	0	0	0
762418	88733	POSACONAZOL TARBIS 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	TARBIS FARMA S.L.	0	0	0
767488	90284	POSACONAZOL ALMOVAR 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Posaconazol 100 mg comprimido	100 mg	Blister	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.	0	0	0
767814	90350	POSACONAZOL VIVANTA 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Posaconazol 100 mg comprimido	100 mg	Blíster unidosis	24	comprimido	POSACONAZOL 100 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	J02AC04 - Posaconazol	VIVANTA GENERICS S.R.O.	0	0	0
