product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0259-01	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N10	10
24-0259-02	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N14	14
24-0259-03	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N28	28
24-0259-04	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N30	30
24-0259-05	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N56	56
24-0259-06	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N60	60
24-0259-07	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N84	84
24-0259-08	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N90	90
24-0259-09	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N98	98
24-0259-10	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al blister, N100	100
24-0259-11	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al calendar blister, N14	14
24-0259-12	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al calendar blister, N28	28
24-0259-13	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al calendar blister, N56	56
24-0259-14	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al calendar blister, N84	84
24-0259-15	Kanpiduo 8 mg/2.5 mg tablets	24-0259	27-SEP-24	FI/H/1241/001	8 mg/2.5 mg	Tablet	8 mg/2,5 mg	Carton box, PVC/PVDC/Al calendar blister, N98	98
