ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/03/271/001	EMEA/H/C/000520	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	powder: 250 IU; reconstitution device solvent: 5 ml (50 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/002	EMEA/H/C/000520	500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 500 IU; reconstitution device solvent: 5 ml (100 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/003	EMEA/H/C/000520	1000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 1000 IU; reconstitution device solvent: 5 ml (200 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/004	EMEA/H/C/000520	1500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 1500 IU; reconstitution device solvent: 5 ml (300 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/005	EMEA/H/C/000520	2000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 2000 IU; reconstitution device solvent: 5 ml (400 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/006	EMEA/H/C/000520	3000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 3000 IU; reconstitution device solvent: 5 ml (600 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/007	EMEA/H/C/000520	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 250 IU; reconstitution device solvent: 2 ml (125 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/008	EMEA/H/C/000520	500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 500 IU; reconstitution device solvent: 2 ml (250 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/009	EMEA/H/C/000520	1000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 1000 IU; reconstitution device solvent: 2 ml (500 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/010	EMEA/H/C/000520	1500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial + powder: 1500 IU; reconstitution device solvent: 2 ml (750 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/011	EMEA/H/C/000520	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	powder: 250 IU; preassembled with solvent: 5 ml reconstitution device (50 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/012	EMEA/H/C/000520	500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 500 IU; preassembled with solvent: 5 ml reconstitution device (100 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/013	EMEA/H/C/000520	1000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 1000 IU; preassembled with solvent: 5 ml reconstitution device (200 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/014	EMEA/H/C/000520	1500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 1500 IU; preassembled with solvent: 5 ml reconstitution device (300 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/015	EMEA/H/C/000520	2000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 2000 IU; preassembled with solvent: 5 ml reconstitution device (400 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/016	EMEA/H/C/000520	3000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 3000 IU; preassembled with solvent: 5 ml reconstitution device (600 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/017	EMEA/H/C/000520	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 250 IU; preassembled with solvent: 2 ml reconstitution device (125 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/018	EMEA/H/C/000520	500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 500 IU; preassembled with solvent: 2 ml reconstitution device (250 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/019	EMEA/H/C/000520	1000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 1000 IU; preassembled with solvent: 2 ml reconstitution device (500 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
EU/1/03/271/020	EMEA/H/C/000520	1500 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial solvent: vial	(glass); (glass)	1 vial + 1 vial, powder: 1500 IU; preassembled with solvent: 2 ml reconstitution device (750 IU/ml)	advate	Advate	EU/1/03/271	Octocog alfa	octocog alfa	B02BD02	Takeda Manufacturing Austria AG	https://www.ema.europa.eu/en/medicines/human/EPAR/advate	Authorised
