product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1422/001	19058398	insulin lispro 100 UNT/ML Injectable Solution	242120				
EU/1/20/1422/002	19058398	insulin lispro 100 UNT/ML Injectable Solution	242120				
EU/1/20/1422/003	19058398	insulin lispro 100 UNT/ML Injectable Solution	242120				
EU/1/20/1422/004	46233974	3 ML insulin lispro 100 UNT/ML Cartridge	1652644				
EU/1/20/1422/005	46233974	3 ML insulin lispro 100 UNT/ML Cartridge	1652644				
EU/1/20/1422/006	46233974	3 ML insulin lispro 100 UNT/ML Cartridge	1652644				
EU/1/20/1422/007	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/008	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/009	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/010	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/011	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/012	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/013	46233945	3 ML insulin lispro 200 UNT/ML Pen Injector	1652239				
EU/1/20/1422/014	46233945	3 ML insulin lispro 200 UNT/ML Pen Injector	1652239				
EU/1/20/1422/015	46233945	3 ML insulin lispro 200 UNT/ML Pen Injector	1652239				
EU/1/20/1422/016	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
EU/1/20/1422/017	46233969	3 ML insulin lispro 100 UNT/ML Pen Injector	1652639				
