product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
21-0025-01	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N7	7
21-0025-02	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
21-0025-03	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
21-0025-04	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
21-0025-05	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
21-0025-06	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
21-0025-07	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
21-0025-08	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
21-0025-09	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
21-0025-10	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N7	7
21-0025-11	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N14	14
21-0025-12	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N28	28
21-0025-13	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N30	30
21-0025-14	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N56	56
21-0025-15	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N60	60
21-0025-16	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N90	90
21-0025-17	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N98	98
21-0025-18	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N100	100
21-0025-19	Efigalo 0.5 mg hard capsules	21-0025	16-MAY-25	DK/H/3142/001	0.5 mg	Capsule, hard	0,5 mg	Carton box, HDPE bottle, N30	30
