ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/394/001	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/002	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/003	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/004	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/005	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/006	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/007	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/008	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/009	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/010	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
EU/1/07/394/011	46276001	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe	1657137	BROAD		0.5 ML influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.015 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.015 MG/ML Prefilled Syringe [Optaflu]	2026-03-16
