product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
26-0002-01	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
26-0002-02	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
26-0002-03	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0002-04	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
26-0002-05	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
26-0002-06	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
26-0002-07	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
26-0002-08	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
26-0002-09	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N168	168
26-0002-10	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N196	196
26-0002-11	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al blister, N200	200
26-0002-12	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N14	14
26-0002-13	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N28	28
26-0002-14	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N56	56
26-0002-15	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N84	84
26-0002-16	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N168	168
26-0002-17	Valkubit 24 mg/26 mg film-coated tablets	26-0002	13-JAN-26	SI/H/0319/001	24 mg/26 mg	Film-coated tablet	24 mg/26 mg	Carton box, OPA/Al/PVC/Al calendar blister, N196	196
26-0003-01	Valkubit 49 mg/51 mg film-coated tablets	26-0003	13-JAN-26	SI/H/0319/002	49 mg/51 mg	Film-coated tablet	49 mg/51 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
26-0003-02	Valkubit 49 mg/51 mg film-coated tablets	26-0003	13-JAN-26	SI/H/0319/002	49 mg/51 mg	Film-coated tablet	49 mg/51 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
26-0003-03	Valkubit 49 mg/51 mg film-coated tablets	26-0003	13-JAN-26	SI/H/0319/002	49 mg/51 mg	Film-coated tablet	49 mg/51 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0003-04	Valkubit 49 mg/51 mg film-coated tablets	26-0003	13-JAN-26	SI/H/0319/002	49 mg/51 mg	Film-coated tablet	49 mg/51 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
26-0003-05	Valkubit 49 mg/51 mg film-coated tablets	26-0003	13-JAN-26	SI/H/0319/002	49 mg/51 mg	Film-coated tablet	49 mg/51 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
