product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
21-0181-01	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	4 mg/1 ml	Carton box, Glass ampoule, N3	3
21-0181-02	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	4 mg/1 ml	Carton box, Glass ampoule, N10	10
21-0181-03	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	4 mg/1 ml	Carton box, Glass ampoule, N25	25
21-0181-04	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	4 mg/1 ml	Carton box, Glass ampoule, N50	50
21-0181-05	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	4 mg/1 ml	Carton box, Glass ampoule, N100	100
21-0181-06	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	8 mg/2 ml	Carton box, Glass ampoule, N5	5
21-0181-07	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	8 mg/2 ml	Carton box, Glass ampoule, N10	10
21-0181-08	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	8 mg/2 ml	Carton box, Glass ampoule, N25	25
21-0181-09	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	8 mg/2 ml	Carton box, Glass ampoule, N50	50
21-0181-10	Dexamethasone Kalceks 4 mg/ml solution for injection/infusion	21-0181	12-NOV-21	EE/H/0337/001	4 mg/ml	Solution for injection/infusion	8 mg/2 ml	Carton box, Glass ampoule, N100	100
