ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/17/1233/001	EMEA/H/C/004407	0.7 mg/0.18 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/002	EMEA/H/C/004407	1.4 mg/0.36 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/003	EMEA/H/C/004407	2.9 mg/0.71 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/004	EMEA/H/C/004407	5.7 mg/1.4 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/005	EMEA/H/C/004407	8.6 mg/2.1 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/006	EMEA/H/C/004407	11.4 mg/2.9 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N30		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/007	EMEA/H/C/004407	0.7 mg/0.18 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N7		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/008	EMEA/H/C/004407	0.7 mg/0.18 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N28		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/009	EMEA/H/C/004407	1.4 mg/0.36 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N7		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
EU/1/17/1233/010	EMEA/H/C/004407	1.4 mg/0.36 mg	Sublingual tablet				PVC/OPA/AL/PVC//AL/PET/paper blister, N28		Zubsolv	EU/1/17/1233	buprenorphine hydrochloride;Naloxone hydrochloride dihydrate	buprenorphine;naloxone	N07BC51	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/zubsolv	Authorised
