ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/15/1044/001	45892823	carbidopa 23.75 MG / levodopa 95 MG Extended Release Oral Capsule	1599263	EXACT			2025-12-04
EU/1/15/1044/002	45892823	carbidopa 23.75 MG / levodopa 95 MG Extended Release Oral Capsule	1599263	EXACT			2025-12-04
EU/1/15/1044/003	45892823	carbidopa 23.75 MG / levodopa 95 MG Extended Release Oral Capsule	1599263	EXACT			2025-12-04
EU/1/15/1044/004	45893014	8 HR carbidopa 36.25 MG / levodopa 145 MG Extended Release Oral Capsule	1600775	EXACT			2025-12-04
EU/1/15/1044/005	45893014	8 HR carbidopa 36.25 MG / levodopa 145 MG Extended Release Oral Capsule	1600775	EXACT			2025-12-04
EU/1/15/1044/006	45893014	8 HR carbidopa 36.25 MG / levodopa 145 MG Extended Release Oral Capsule	1600775	NARROW			2025-12-04
EU/1/15/1044/007	45892813	carbidopa 48.75 MG / levodopa 195 MG Extended Release Oral Capsule	1599253	EXACT			2025-12-04
EU/1/15/1044/008	45892813	carbidopa 48.75 MG / levodopa 195 MG Extended Release Oral Capsule	1599253	EXACT			2025-12-04
EU/1/15/1044/009	45892813	carbidopa 48.75 MG / levodopa 195 MG Extended Release Oral Capsule	1599253	EXACT			2025-12-04
EU/1/15/1044/010	45892818	carbidopa 61.25 MG / levodopa 245 MG Extended Release Oral Capsule	1599258	EXACT			2025-12-04
EU/1/15/1044/011	45892818	carbidopa 61.25 MG / levodopa 245 MG Extended Release Oral Capsule	1599258	EXACT			2025-12-04
EU/1/15/1044/012	45892818	carbidopa 61.25 MG / levodopa 245 MG Extended Release Oral Capsule	1599258	EXACT			2025-12-04
