codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
033866043	033866	FANHDI	250 UI + 300 UI/10 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO POLVERE + 1 SIRINGA PRER CON 10 ML DI SOLV + ACCESSORI	FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO/FATTORE DI VON WILLEBRAND	FATTORE DI VON WILLEBRAND|FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO	|	|	Polvere e solvente per soluzione iniettabile	B02BD06	INSTITUTO GRIFOLS S.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
033866056	033866	FANHDI	500 UI + 600 UI/10 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO POLVERE + 1 SIRINGA PRER CON 10 ML DI SOLV + ACCESSORI	FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO/FATTORE DI VON WILLEBRAND	FATTORE DI VON WILLEBRAND|FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO	|	|	Polvere e solvente per soluzione iniettabile	B02BD06	INSTITUTO GRIFOLS S.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
033866068	033866	FANHDI	1000 UI + 1200 UI/10 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO POLVERE + 1 SIRINGA PRER CON 10 ML DI SOLV + ACCESSORI	FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO/FATTORE DI VON WILLEBRAND	FATTORE DI VON WILLEBRAND|FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO	|	|	Polvere e solvente per soluzione iniettabile	B02BD06	INSTITUTO GRIFOLS S.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
033866070	033866	FANHDI	1500 UI + 1800 UI/15 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO POLVERE + 1 SIRINGA PRER CON 15 ML DI SOLV + ACCESSORI	FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO/FATTORE DI VON WILLEBRAND	FATTORE DI VON WILLEBRAND|FATTORE VIII DI COAGULAZIONE DEL SANGUE UMANO LIOFILIZZATO	|	|	Polvere e solvente per soluzione iniettabile	B02BD06	INSTITUTO GRIFOLS S.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
