codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
027616010	027616	SEACOR	500 MG CAPSULE MOLLI- 30 CAPSULE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	500	milligrammi	Capsula molle	C10AX06	SPA SOCIETA' PRODOTTI ANTIBIOTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027616022	027616	SEACOR	1000 MG CAPSULE MOLLI- 20 CAPSULE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	SPA SOCIETA' PRODOTTI ANTIBIOTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027616034	027616	SEACOR	1000 MG CAPSULE MOLLI- 30 CAPSULE IN BLISTER PVC/PVDC/AL	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	SPA SOCIETA' PRODOTTI ANTIBIOTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027617024	027617	ESAPENT	1 G CAPSULE MOLLI- 20 CAPSULE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)			Capsula molle	C10AX06	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027618040	027618	ESKIM	1000 MG CAPSULE MOLLI- 20 CAPSULE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)			Capsula molle	C10AX06	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027618053	027618	ESKIM	1000 MG CAPSULE MOLLI- 30 CAPSULE IN BLISTER AL/PVC-PVDC	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)			Capsula molle	C10AX06	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
050481011	050481	OMEGOIL	1000 MG CAPSULE MOLLI- 20 CAPSULE IN BLISTER PVC/PE/PVDC/AL	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050481023	050481	OMEGOIL	1000 MG CAPSULE MOLLI- 28 CAPSULE IN FLACONE HDPE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050481035	050481	OMEGOIL	1000 MG CAPSULE MOLLI- 30 CAPSULE IN FLACONE HDPE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050481047	050481	OMEGOIL	1000 MG CAPSULE MOLLI- 60 CAPSULE IN FLACONE HDPE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050481050	050481	OMEGOIL	1000 MG CAPSULE MOLLI- 100 CAPSULE IN FLACONE HDPE	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI)	1000	milligrammi	Capsula molle	C10AX06	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
