product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/08/480/001	Ifirmasta	EU/1/08/480/001	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N14	14
EU/1/08/480/002	Ifirmasta	EU/1/08/480/002	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N28	28
EU/1/08/480/003	Ifirmasta	EU/1/08/480/003	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/004	Ifirmasta	EU/1/08/480/004	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/005	Ifirmasta	EU/1/08/480/005	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N84	84
EU/1/08/480/006	Ifirmasta	EU/1/08/480/006	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N98	98
EU/1/08/480/007	Ifirmasta	EU/1/08/480/007	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N14	14
EU/1/08/480/008	Ifirmasta	EU/1/08/480/008	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N28	28
EU/1/08/480/009	Ifirmasta	EU/1/08/480/009	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/010	Ifirmasta	EU/1/08/480/010	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/011	Ifirmasta	EU/1/08/480/011	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N84	84
EU/1/08/480/012	Ifirmasta	EU/1/08/480/012	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N98	98
EU/1/08/480/013	Ifirmasta	EU/1/08/480/013	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N14	14
EU/1/08/480/014	Ifirmasta	EU/1/08/480/014	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N28	28
EU/1/08/480/015	Ifirmasta	EU/1/08/480/015	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/016	Ifirmasta	EU/1/08/480/016	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N56	56
EU/1/08/480/017	Ifirmasta	EU/1/08/480/017	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N84	84
EU/1/08/480/018	Ifirmasta	EU/1/08/480/018	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N98	98
EU/1/08/480/019	Ifirmasta	EU/1/08/480/019	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N30	30
EU/1/08/480/020	Ifirmasta	EU/1/08/480/020	01-DEC-08	EMEA/H/C/000962	75 mg	Film-coated tablet	75 mg	PVDC/PE/PVC/Al blister, N90	90
EU/1/08/480/021	Ifirmasta	EU/1/08/480/021	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N30	30
EU/1/08/480/022	Ifirmasta	EU/1/08/480/022	01-DEC-08	EMEA/H/C/000962	150 mg	Film-coated tablet	150 mg	PVDC/PE/PVC/Al blister, N90	90
EU/1/08/480/023	Ifirmasta	EU/1/08/480/023	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N30	30
EU/1/08/480/024	Ifirmasta	EU/1/08/480/024	01-DEC-08	EMEA/H/C/000962	300 mg	Film-coated tablet	300 mg	PVDC/PE/PVC/Al blister, N90	90
