ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/17/1230/001	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/002	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/003	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/004	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/005	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/006	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/007	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/008	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/009	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/010	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/011	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/012	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/013	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/014	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/015	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/016	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/017	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/018	19132859	lacosamide 50 MG Oral Tablet	810000	EXACT			2025-12-04
EU/1/17/1230/019	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/020	19132847	lacosamide 100 MG Oral Tablet	809987	EXACT			2025-12-04
EU/1/17/1230/021	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/022	19132851	lacosamide 150 MG Oral Tablet	809992	EXACT			2025-12-04
EU/1/17/1230/023	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/024	19132855	lacosamide 200 MG Oral Tablet	809996	EXACT			2025-12-04
EU/1/17/1230/025	40168405	{14 (lacosamide 100 MG Oral Tablet) / 14 (lacosamide 50 MG Oral Tablet) } Pack	881271	BROAD	EU pack contains 4 strengths (50+100+150+200 mg); RxNorm only has 2-strength pack	{14 (lacosamide 50 MG Oral Tablet) / 14 (lacosamide 100 MG Oral Tablet) / 14 (lacosamide 150 MG Oral Tablet) / 14 (lacosamide 200 MG Oral Tablet) } Pack	2026-03-30
EU/1/17/1230/026	19132843	20 ML lacosamide 10 MG/ML Injection	809974	EXACT			2025-12-04
EU/1/17/1230/027	19132843	20 ML lacosamide 10 MG/ML Injection	809974	EXACT			2025-12-04
