cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
600368	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Tapón	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
600369	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Frasco	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
600370	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Frasco	24	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
600371	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Frasco	20	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
600372	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 1.000 ml	0,9%	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
600506	67553	CLORURO DE SODIO FRESENIUS KABI 5,84% SOLUCION INYECTABLE	Sodio cloruro 5,84% inyectable 10 ml	5,84%	Ampolla	100	ampolla para inyección	SODIO CLORURO 58.4 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	B05XA03 - Cloruro de sodio	FRESENIUS KABI ESPAÑA, S.A.U.	2006-02-22	0	2020-10-28	Autorizado	2006-02-22	1	0	0	0
600538	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Frasco	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
600539	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Frasco	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
600540	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Frasco	24	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
602443	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Bolsa	60	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2012-12-13	Autorizado	1999-12-22	1	0	0	0
602444	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Bolsa	50	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2012-12-13	Autorizado	1999-12-22	1	0	0	0
602445	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Bolsa	30	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2013-03-01	Autorizado	1999-12-22	1	0	0	0
602446	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Bolsa	20	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2012-12-13	Autorizado	1999-12-22	1	0	0	0
602447	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 1.000 ml	0,9%	Bolsa	10	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2013-03-01	Autorizado	1999-12-22	1	0	0	0
602492	59374	CLORURO DE SODIO MEINSOL 9 mg/ml DISOLVENTE PARA USO PARENTERAL	Sodio cloruro 0,9% inyectable 5 ml	0,9%	Ampolla	20	ampolla para inyección	SODIO CLORURO 9 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	DISOLVENTE PARA USO PARENTERAL	1	V07AB92 - Sodio cloruro (disolvente/diluyente)	FRESENIUS KABI ESPAÑA, S.A.U.	1992-05-01	1	2025-02-11	Autorizado	1992-05-01	1	0	0	0
602743	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Tapón	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
602744	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Tapón	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
602745	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Frasco	24	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
602746	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Frasco	20	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
602747	67252	CLORURO SODICO 0,9% TECSOLPAR SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 1.000 ml	0,9%	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	TECSOLPAR S.A.	2005-11-22	0	2025-07-15	Anulado	2025-07-15	1	0	0	0
602861	32726	KABIPAC CLORURO DE SODIO 9 MG/ML SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Frasco	40	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1959-09-01	1	2011-10-21	Autorizado	1959-09-01	1	0	0	0
603213	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603583	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603584	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Frasco	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603585	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Frasco	30	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603586	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Frasco	24	frasco perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603588	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Bolsa	20	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603590	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Bolsa	50	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603591	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 100 ml	0,9%	Bolsa	50	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2023-12-14	Autorizado	2006-04-05	1	0	0	0
603592	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 250 ml	0,9%	Bolsa	30	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
603593	67698	CLORURO DE SODIO PHYSAN 0,9%  SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 1.000 ml	0,9%	Bolsa	10	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LAPHYSAN S.A.U.	2006-04-05	0	2021-12-07	Autorizado	2006-04-05	1	0	0	0
605137	34365	SALINA FISIOLOGICA GRIFOLS 0,9% SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 500 ml	0,9%	Bolsa	20	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LABORATORIOS GRIFOLS S.A.	1960-09-01	1	2011-10-21	Autorizado	1960-09-01	1	0	0	0
605140	34365	SALINA FISIOLOGICA GRIFOLS 0,9% SOLUCION PARA PERFUSION	Sodio cloruro 0,9% inyectable perfusión 1.000 ml	0,9%	Bolsa	10	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB01 - Electrolitos	LABORATORIOS GRIFOLS S.A.	1960-09-01	1	2011-10-21	Autorizado	1960-09-01	1	0	0	0
605583	62283	CLORURO SODICO SERRA PAMIES 9 mg/ml DISOLVENTE PARA USO PARENTERAL	Sodio cloruro 0,9% inyectable 10 ml	0,9%	Ampolla	50	ampolla para inyección	SODIO CLORURO 9 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	DISOLVENTE PARA USO PARENTERAL	1	B05BB01 - Electrolitos	LABORATORIOS SERRA PAMIES S.A.	2001-04-03	1	2011-10-26	Autorizado	2001-04-03	1	0	0	0
605867	62404	FREEFLEX CLORURO SODICO 0,9%	Sodio cloruro 0,9% inyectable perfusión 50 ml	0,9%	Bolsa	60	bolsa perfusión	SODIO CLORURO 9 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BB91 - Sodio cloruro, solucion parenteral	FRESENIUS KABI ESPAÑA, S.A.U.	1999-12-22	1	2013-03-19	Autorizado	1999-12-22	1	0	0	0
