product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/03/267/001	Reyataz	EU/1/03/267/001	02-MAR-04	EMEA/H/C/000494	100 mg	Capsule, hard	100 mg	HDPE bottle, N60	60
EU/1/03/267/002	Reyataz	EU/1/03/267/002	02-MAR-04	EMEA/H/C/000494	100 mg	Capsule, hard	100 mg	Al/Al blister, N60	60
EU/1/03/267/003	Reyataz	EU/1/03/267/003	02-MAR-04	EMEA/H/C/000494	150 mg	Capsule, hard	150 mg	HDPE bottle, N60	60
EU/1/03/267/004	Reyataz	EU/1/03/267/004	02-MAR-04	EMEA/H/C/000494	150 mg	Capsule, hard	150 mg	Al/Al blister, N60	60
EU/1/03/267/005	Reyataz	EU/1/03/267/005	02-MAR-04	EMEA/H/C/000494	200 mg	Capsule, hard	200 mg	HDPE bottle, N60	60
EU/1/03/267/006	Reyataz	EU/1/03/267/006	02-MAR-04	EMEA/H/C/000494	200 mg	Capsule, hard	200 mg	Al/Al blister, N60	60
EU/1/03/267/008	Reyataz	EU/1/03/267/008	17-APR-08	EMEA/H/C/000494	300 mg	Capsule, hard	300 mg	HDPE bottle, N30	30
EU/1/03/267/009	Reyataz	EU/1/03/267/009	17-APR-08	EMEA/H/C/000494	300 mg	Capsule, hard	300 mg	Al/Al blister, N30	30
EU/1/03/267/010	Reyataz	EU/1/03/267/010	04-MAR-09	EMEA/H/C/000494	300 mg	Capsule, hard	300 mg	HDPE bottle, N30	30
EU/1/03/267/011	Reyataz	EU/1/03/267/011	02-MAR-04	EMEA/H/C/000494	200 mg	Capsule, hard	200 mg	HDPE bottle, N180	180
EU/1/03/267/012	Reyataz	EU/1/03/267/012	02-MAR-04	EMEA/H/C/000494	50 mg	Oral powder	50 mg	PET/AL/LLDPE sachet, N30	30
