ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/04/279/001	EMEA/H/C/000546	25 mg	Capsule, hard	Oral use	blister (PVC/alu)		14 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/002	EMEA/H/C/000546	25 mg	Capsule, hard	Oral use	blister (PVC/alu)		21 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/003	EMEA/H/C/000546	25 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/004	EMEA/H/C/000546	25 mg	Capsule, hard	Oral use	blister (PVC/alu)		84 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/005	EMEA/H/C/000546	25 mg	Capsule, hard	Oral use	blister (PVC/alu)		100 x 1 capsules (unit dose)	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/006	EMEA/H/C/000546	50 mg	Capsule, hard	Oral use	blister (PVC/alu)		14 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/007	EMEA/H/C/000546	50 mg	Capsule, hard	Oral use	blister (PVC/alu)		21 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/008	EMEA/H/C/000546	50 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/009	EMEA/H/C/000546	50 mg	Capsule, hard	Oral use	blister (PVC/alu)		84 capsules	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
EU/1/04/279/010	EMEA/H/C/000546	50 mg	Capsule, hard	Oral use	blister (PVC/alu)		100 x 1 capsules (unit dose)	lyrica	Lyrica	EU/1/04/279	pregabalin	pregabalin	N02BF02	Upjohn EESV	https://www.ema.europa.eu/en/medicines/human/EPAR/lyrica	Authorised
