cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
619205	63064	ALDOCUMAR 5 mg COMPRIMIDOS	Warfarina 5 mg comprimido	5 mg	Blister	500	comprimido	WARFARINA SODICA 5 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
619320	63063	ALDOCUMAR 3 mg COMPRIMIDOS	Warfarina 3 mg comprimido	3 mg	Blister	500	comprimido	WARFARINA SODICA 3 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
619387	63062	ALDOCUMAR 1 mg COMPRIMIDOS	Warfarina 1 mg comprimido	1 mg	Blister	500	comprimido	WARFARINA SODICA 1 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
712273	32864	ALDOCUMAR 10 mg COMPRIMIDOS	Warfarina 10 mg comprimido	10 mg	Blister	40	comprimido	WARFARINA SODICA 10 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
870345	63062	ALDOCUMAR 1 mg COMPRIMIDOS	Warfarina 1 mg comprimido	1 mg	Blister	40	comprimido	WARFARINA SODICA 1 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
870352	63063	ALDOCUMAR 3 mg COMPRIMIDOS	Warfarina 3 mg comprimido	3 mg	Blister	40	comprimido	WARFARINA SODICA 3 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
870428	63064	ALDOCUMAR 5 mg COMPRIMIDOS	Warfarina 5 mg comprimido	5 mg	Blister	40	comprimido	WARFARINA SODICA 5 mg	VÍA ORAL	COMPRIMIDO	B01AA03 - Warfarina	LABORATORIO ALDO UNION S.L.	0	0	0
