cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
602811	69697	LEVOFLOXACINO NORMON 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	LABORATORIOS NORMON S.A.	0	1	0	0
602862	62065	TAVANIC 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	SANOFI AVENTIS S.A.	0	0	0	0
602942	68868	LEVOFLOXACINO SERRACLINICS 5 mg/ml SOLUCION PARA PERFUSION	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	LABORATORIOS SERRA PAMIES S.A.	0	0	0	0
603189	69386	LEVOFLOXACINO NORMON 5 mg/ml SOLUCION PARA PERFUSION  EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	LABORATORIOS NORMON S.A.	0	1	0	0
603386	72311	LEVOFLOXACINO KERN PHARMA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	KERN PHARMA S.L.	0	1	0	0
603527	73016	LEVOFLOXACINO INNOVIS 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg inyectable 100 ml	Bolsa	20	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	INNOVIS LABORATORIOS S.L.	0	1	0	0
603575	72806	LEVOFLOXACINO TEVA 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	10	bolsa perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	TEVA PHARMA S.L.U.	0	1	0	0
605473	74208	LEVOFLOXACINO ACCORD 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	ACCORD HEALTHCARE S.L.U.	0	1	0	0
605492	74259	LEVOFLOXACINO SUPPORT PHARMA EUROPE 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	LABORATORIOS SUPPORT PHARMA S.L.	0	1	0	0
605495	74238	LEVOFLOXACINO SUPPORT PHARMA INTERNACIONAL 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	LABORATORIOS SUPPORT PHARMA S.L.	0	1	0	0
605505	73918	LEVOFLOXACINO AUROVITAS SPAIN 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	AUROVITAS SPAIN, S.A.U.	0	1	0	0
605680	74700	LEVOFLOXACINO ACCORD 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	ACCORD HEALTHCARE S.L.U.	0	1	0	0
605684	69723	LEVOFLOXACINO ACCORDPHARMA 5mg/ml SOLUCION PARA PERFUSION	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	10	bolsa perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	ACCORD HEALTHCARE S.L.U.	0	0	0	0
605752	71803	LEVOFLOXACINO HOSPIRA 5 mg/ml SOLUCION PARA PERFUSION  EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	HOSPIRA UK LIMITED	0	1	0	0
605753	71803	LEVOFLOXACINO HOSPIRA 5 mg/ml SOLUCION PARA PERFUSION  EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	50	bolsa perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	HOSPIRA UK LIMITED	0	1	0	0
605911	76200	LEVOFLOXACINO BLUEPHARMA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Envase unidosis	500	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	LABORATORIOS BLUEPHARMA, S.L.	0	1	0	0
605971	72160	LEVOFLOXACINO KABI 5 MG/ML SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Frasco	25	frasco perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
605995	76102	LEVOFLOXACINO KERN PHARMA 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Frasco	10	frasco perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	KERN PHARMA S.L.	0	1	0	0
606219	77755	LEVOFLOXACINO VIR 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	200	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
606826	68867	LEVOFLOXACINO ALTAN 5 MG/ML, SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg inyectable 100 ml	Bolsa	50	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	ALTAN PHARMACEUTICALS SA	0	1	0	0
607013	82917	LEVOFLOXACINO AUROVITAS 5 MG/ML SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	5 mg/ml inyectable 100 ml	Vial	20	vial para inyección	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	EUGIA PHARMA (MALTA) LIMITED	0	1	0	0
659159	68867	LEVOFLOXACINO ALTAN 5 MG/ML, SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	1	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	ALTAN PHARMACEUTICALS SA	0	1	0	0
659160	68868	LEVOFLOXACINO SERRACLINICS 5 mg/ml SOLUCION PARA PERFUSION	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	1	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	LABORATORIOS SERRA PAMIES S.A.	0	0	0	0
660461	69567	LEVOFLOXACINO PENSA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	10	comprimido	LEVOFLOXACINO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	TOWA PHARMACEUTICAL S.A.	0	1	0	0
660589	62066	TAVANIC  5 mg/ml SOLUCION PARA PERFUSION	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Frasco	1	frasco perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	SANOFI AVENTIS S.A.	0	0	0	0
660597	62065	TAVANIC 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Levofloxacino 500 mg comprimido	500 mg	Blister	10	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	SANOFI AVENTIS S.A.	0	0	0	0
660605	62065	TAVANIC 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Levofloxacino 500 mg comprimido	500 mg	Blister	7	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	SANOFI AVENTIS S.A.	0	0	0	0
663847	69386	LEVOFLOXACINO NORMON 5 mg/ml SOLUCION PARA PERFUSION  EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	5 mg/ml inyectable 100 ml	Bolsa	1	bolsa perfusión	LEVOFLOXACINO HEMIHIDRATO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	LABORATORIOS NORMON S.A.	0	1	0	0
663925	71386	LEVOFLOXACINO SANDOZ 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Levofloxacino 500 mg comprimido	500 mg	Blister	10	comprimido	LEVOFLOXACINO HEMIHIDRATO 500 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J01MA12 - Levofloxacino	SANDOZ FARMACEUTICA S.A.	0	1	0	0
664503	71804	LEVOFLOXACINO B. BRAUN 5 mg/ml SOLUCION PARA PERFUSION EFG	Levofloxacino 500 mg inyectable perfusión 100 ml	500 mg	Botella	20	frasco perfusión	LEVOFLOXACINO 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J01MA12 - Levofloxacino	B BRAUN MEDICAL S.A.	0	1	0	0
