ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/25/1975/001	EMEA/H/C/006211	300 mg	Film-coated tablet	Oral use	blister (oPA/alu/PVC/alu)		4 tablets	Ekterly
EU/1/25/1975/002	EMEA/H/C/006211	300 mg	Film-coated tablet	Oral use	blister (oPA/alu/PVC/alu)		6 tablets	Ekterly
