cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
700773	78261	CITICOLINA RATIOPHARM 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TEVA PHARMA S.L.U.	2013-12-05	1	2014-04-16	Autorizado	2013-12-05	1	0	0	0
700774	78262	CITICOLINA VIATRIS 1000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	VIATRIS PHARMACEUTICALS S.L.U.	2013-12-05	0	2025-06-11	Anulado	2025-06-11	1	0	0	0
700775	78263	CITICOLINA TEVA-RATIOPHARM 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TEVA PHARMA S.L.U.	2013-12-05	1	2014-04-16	Autorizado	2013-12-05	1	0	0	0
700776	78264	CITICOLINA STADA 1000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIO STADA S.L.	2013-12-05	1	2014-04-29	Autorizado	2013-12-05	1	0	0	0
700777	78265	CITICOLINA AUROVITAS SPAIN 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	AUROVITAS SPAIN, S.A.U.	2013-12-05	0	2022-04-19	Anulado	2022-04-19	1	0	0	0
704557	69416	SOMAZINA 1000 mg SOLUCION ORAL	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	envase uso oral unidosis	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	2007-11-26	1	2017-02-09	Autorizado	2007-11-26	1	0	0	0
705263	79534	CITICOLINA OPKO 100 MG/ML SOLUCION ORAL EFG	Citicolina 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	30	ml	CITICOLINA SODICA 100 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	OPKO HEALTH SPAIN S.L.	2015-02-19	0	2022-04-19	Anulado	2022-04-19	1	0	0	0
709199	80477	CITICOLINA PENSA PHARMA 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TOWA PHARMACEUTICAL S.A.	2015-12-11	1	2021-09-06	Autorizado	2015-12-11	1	0	0	0
709200	80478	CITICOLINA VIR 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	2015-12-11	1	2016-05-16	Autorizado	2015-12-11	1	0	0	0
709219	80483	CITICOLINA TECNIGEN 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	2015-12-15	1	2016-02-26	Autorizado	2015-12-15	1	0	0	0
