product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
26-0146-01	Tolvaptan Stada 15 mg tablets	26-0146	10-JUL-26	IS/H/0718/001	15 mg	Tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N7	7
26-0146-02	Tolvaptan Stada 15 mg tablets	26-0146	10-JUL-26	IS/H/0718/001	15 mg	Tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0146-03	Tolvaptan Stada 15 mg tablets	26-0146	10-JUL-26	IS/H/0718/001	15 mg	Tablet	15 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N7	7
26-0146-04	Tolvaptan Stada 15 mg tablets	26-0146	10-JUL-26	IS/H/0718/001	15 mg	Tablet	15 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N28	28
26-0147-01	Tolvaptan Stada 30 mg tablets	26-0147	10-JUL-26	IS/H/0718/002	30 mg	Tablet	30 mg	Carton box, OPA/Al/PVC/Al blister, N7	7
26-0147-02	Tolvaptan Stada 30 mg tablets	26-0147	10-JUL-26	IS/H/0718/002	30 mg	Tablet	30 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0147-03	Tolvaptan Stada 30 mg tablets	26-0147	10-JUL-26	IS/H/0718/002	30 mg	Tablet	30 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N7	7
26-0147-04	Tolvaptan Stada 30 mg tablets	26-0147	10-JUL-26	IS/H/0718/002	30 mg	Tablet	30 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N28	28
26-0148-01	Tolvaptan Stada 15 mg + 45 mg tablets	26-0148	10-JUL-26	IS/H/0718/003	15 mg + 45 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N14	14
26-0148-02	Tolvaptan Stada 15 mg + 45 mg tablets	26-0148	10-JUL-26	IS/H/0718/003	15 mg + 45 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0148-03	Tolvaptan Stada 15 mg + 45 mg tablets	26-0148	10-JUL-26	IS/H/0718/003	15 mg + 45 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N56	56
26-0149-01	Tolvaptan Stada 30 mg + 60 mg tablets	26-0149	10-JUL-26	IS/H/0718/004	30 mg + 60 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N14	14
26-0149-02	Tolvaptan Stada 30 mg + 60 mg tablets	26-0149	10-JUL-26	IS/H/0718/004	30 mg + 60 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0149-03	Tolvaptan Stada 30 mg + 60 mg tablets	26-0149	10-JUL-26	IS/H/0718/004	30 mg + 60 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N56	56
26-0150-01	Tolvaptan Stada 30 mg + 90 mg tablets	26-0150	10-JUL-26	IS/H/0718/005	30 mg + 90 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N14	14
26-0150-02	Tolvaptan Stada 30 mg + 90 mg tablets	26-0150	10-JUL-26	IS/H/0718/005	30 mg + 90 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0150-03	Tolvaptan Stada 30 mg + 90 mg tablets	26-0150	10-JUL-26	IS/H/0718/005	30 mg + 90 mg	Tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N56	56
