ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/07/387/001	EMEA/H/C/000712	0.5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	30 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/002	EMEA/H/C/000712	0.5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	50 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/003	EMEA/H/C/000712	1 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	30 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/004	EMEA/H/C/000712	1 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	50 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/005	EMEA/H/C/000712	1 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	60 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/006	EMEA/H/C/000712	1 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	100 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/007	EMEA/H/C/000712	5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	30 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/008	EMEA/H/C/000712	5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	50 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/009	EMEA/H/C/000712	0.5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	100 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
EU/1/07/387/010	EMEA/H/C/000712	5 mg	Prolonged-release capsule, hard	Oral use	blister (PVC/PVDC/alu)	100 capsules		advagraf	Advagraf	EU/1/07/387	tacrolimus	tacrolimus	L04AD02	Astellas Pharma Europe BV	https://www.ema.europa.eu/en/medicines/human/EPAR/advagraf	Authorised
