product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
98-0382-01	19020053	acetaminophen 500 MG Oral Tablet	198440				
98-0382-02	19020053	acetaminophen 500 MG Oral Tablet	198440				
