product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
15-0088-01	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-02	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-03	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-04	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-05	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-06	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-07	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-08	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-09	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-10	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-11	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-12	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-13	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-14	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-15	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-16	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-17	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-18	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-19	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-20	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
15-0088-21	21133671	Gliclazide 60 MG Extended Release Oral Tablet	OMOP412803	EXACT			2026-04-05
