cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
666842	99100002	CETROTIDE 0,25 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Cetrorelix 0,25 mg inyectable	0,25 mg	Vial	7	vial para inyección	CETRORELIX 0.25 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	H01CC02 - Cetrorelix	MERCK EUROPE B.V.	0	0	0
730563	85838	CEZIBOE 0,25 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA	Cetrorelix 0,25 mg inyectable 1 ml jeringa precargada	0,25 mg inyectable 1 ml	Jeringa precargada	1	jeringa precargada	CETRORELIX 0,25 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	H01CC02 - Cetrorelix	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
855379	99100001	CETROTIDE 0,25 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Cetrorelix 0,25 mg inyectable	0,25 mg	Vial	1	vial para inyección	CETRORELIX 0.25 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	H01CC02 - Cetrorelix	MERCK EUROPE B.V.	0	0	0
