product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
16-0098-01	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe, N1	1
16-0098-02	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe, N10	10
16-0098-03	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 1 separate needle, N1	1
16-0098-04	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 1 separate needle, N10	10
16-0098-05	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 2 separate needle, N1	1
16-0098-06	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 2 separate needle, N10	10
16-0098-07	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 1 needle and needle guard, N1	1
16-0098-08	Adacel suspension for injection in prefilled syringe	16-0098	08-JAN-21	DE/H/1933/002		Suspension for injection in pre-filled syringe	0,5 ml	Carton box, Glass pre-filled syringe with 1 needle and needle guard, N10	10
