ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/15/1041/001	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/002	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/003	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/004	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/005	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/006	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/007	46234440	ivabradine 5 MG Oral Tablet	1649485	EXACT			2025-12-04
EU/1/15/1041/008	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/009	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/010	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/011	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/012	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/013	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
EU/1/15/1041/014	46234446	ivabradine 7.5 MG Oral Tablet	1649493	EXACT			2025-12-04
