ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/525/001	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/002	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/003	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/004	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/005	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/006	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/007	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/008	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/009	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/010	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/011	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/012	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/013	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/014	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/015	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/016	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/017	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/018	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/019	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/020	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/021	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/022	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/023	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/024	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/025	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/09/525/026	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/027	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/028	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/029	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/030	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/031	19087405	rivastigmine 1.5 MG	331508	BROAD		rivastigmine 1.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/032	19087406	rivastigmine 3 MG	331509	BROAD		rivastigmine 3 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/033	19087406	rivastigmine 3 MG	331509	BROAD		rivastigmine 3 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/034	19087406	rivastigmine 3 MG	331509	BROAD		rivastigmine 3 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/035	19087406	rivastigmine 3 MG	331509	BROAD		rivastigmine 3 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/036	19087406	rivastigmine 3 MG	331509	BROAD		rivastigmine 3 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/037	19087407	rivastigmine 4.5 MG	331510	BROAD		rivastigmine 4.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/038	19087407	rivastigmine 4.5 MG	331510	BROAD		rivastigmine 4.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/039	19087407	rivastigmine 4.5 MG	331510	BROAD		rivastigmine 4.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/040	19087407	rivastigmine 4.5 MG	331510	BROAD		rivastigmine 4.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/041	19087407	rivastigmine 4.5 MG	331510	BROAD		rivastigmine 4.5 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/042	733568	rivastigmine 6 MG	331511	BROAD		rivastigmine 6 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/043	733568	rivastigmine 6 MG	331511	BROAD		rivastigmine 6 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/044	733568	rivastigmine 6 MG	331511	BROAD		rivastigmine 6 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/045	733568	rivastigmine 6 MG	331511	BROAD		rivastigmine 6 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/046	733568	rivastigmine 6 MG	331511	BROAD		rivastigmine 6 MG Disintegrating Oral Tablet	2025-12-04
EU/1/09/525/047	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/09/525/048	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/09/525/049	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/09/525/050	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04

