cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
653935	05331002	NEUPRO 2 MG/24 H PARCHE TRANSDERMICO	Rotigotina 2 mg/24 h parche transdérmico	2 mg/24 h	Sobre	28	parche	ROTIGOTINA 2 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2006-04-21	1	2011-03-31	Autorizado	2006-04-21	1	0	0	0
653937	05331005	NEUPRO 4 MG/24 H PARCHE TRANSDERMICO	Rotigotina 4 mg/24 h parche transdérmico	4 mg/24 h	Sobre	28	parche	ROTIGOTINA 4 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2006-04-21	1	2011-03-31	Autorizado	2006-04-21	1	0	0	0
653939	05331008	NEUPRO 6 MG/24 H PARCHE TRANSDERMICO	Rotigotina 6 mg/24 h parche transdérmico	6 mg/24 h	Sobre	28	parche	ROTIGOTINA 6 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2006-04-21	1	2011-03-31	Autorizado	2006-04-21	1	0	0	0
653941	05331011	NEUPRO 8 MG/24 H PARCHE TRANSDERMICO	Rotigotina 8 mg/24 h parche transdérmico	8 mg/24 h	Sobre	28	parche	ROTIGOTINA 8 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2006-04-21	1	2011-03-31	Autorizado	2006-04-21	1	0	0	0
653942	05331013	NEUPRO 2, 4, 6, 8 MG/24 H PARCHE TRANSDERMICO	Rotigotina 2 mg/24 h + 4 mg/24 h + 6 mg/24h + 8 mg/24 h parche transdérmico	2 mg/24 h + 4 mg/24 h + 6 mg/24h + 8 mg/24 h	Sobre	28	parche	ROTIGOTINA 8 mg/24 h|ROTIGOTINA 2 mg/24 h|ROTIGOTINA 6 mg/24 h|ROTIGOTINA 4 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2006-06-28	0	2018-07-06	Autorizado	2006-06-28	1	0	0	0
661537	05331040	NEUPRO 1 MG/24 H PARCHE TRANSDERMICO	Rotigotina 1 mg/24 h parche transdérmico	1 mg/24 h	Sobre	28	parche	ROTIGOTINA 1 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2008-12-19	1	2011-03-31	Autorizado	2008-12-19	1	0	0	0
661539	05331049	NEUPRO 3 MG/24 H PARCHE TRANSDERMICO	Rotigotina 3 mg/24 h parche transdérmico	3 mg/24 h	Sobre	28	parche	ROTIGOTINA 3 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	UCB PHARMA	2008-12-19	1	2011-03-31	Autorizado	2008-12-19	1	0	0	0
763597	89089	DARIANTE 1 MG/24 HORAS PARCHES TRANSDÉRMICOS EFG	Rotigotina 1 mg/24 h parche transdérmico	1 mg/24 h	Sobre	28	parche	ROTIGOTINA 1 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	EXELTIS HEALTHCARE S.L.	2023-10-17	1	2025-04-11	Autorizado	2023-10-18	1	0	0	0
763598	89090	DARIANTE 2 MG/24 HORAS PARCHES TRANSDÉRMICOS EFG	Rotigotina 2 mg/24 h parche transdérmico	2 mg/24 h	Sobre	28	parche	ROTIGOTINA 2 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	EXELTIS HEALTHCARE S.L.	2023-10-17	1	2025-04-11	Autorizado	2023-10-18	1	0	0	0
763599	89091	DARIANTE 3 MG/24 HORAS PARCHES TRANSDÉRMICOS EFG	Rotigotina 3 mg/24 h parche transdérmico	3 mg/24 h	Sobre	28	parche	ROTIGOTINA 3 mg/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	1	N04BC09 - Rotigotina	EXELTIS HEALTHCARE S.L.	2023-10-17	1	2025-04-11	Autorizado	2023-10-18	1	0	0	0
