cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
659851	07403001	19122582	50 ML nelarabine 5 MG/ML Injection	603566	EXACT			2026-03-14
727667	07403001	19122582	50 ML nelarabine 5 MG/ML Injection	603566	EXACT			2026-03-14
