codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
044700019	044700	40747411	ASPARAGINASE 10000 UNT Injectable Solution [Spectrila]	OMOP4709828	EXACT	auto-linked from EMA 002661		2026-06-12
044700021	044700	40747411	ASPARAGINASE 10000 UNT Injectable Solution [Spectrila]	OMOP4709828	EXACT	auto-linked from EMA 002661		2026-06-12
