ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/04/292/001	EMEA/H/C/000570	30 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		14 tablets	Mimpara
EU/1/04/292/002	EMEA/H/C/000570	30 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		28 tablets	Mimpara
EU/1/04/292/003	EMEA/H/C/000570	30 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		84 tablets	Mimpara
EU/1/04/292/004	EMEA/H/C/000570	30 mg	Film-coated tablet	Oral use	bottle (HDPE)		30 tablets	Mimpara
EU/1/04/292/005	EMEA/H/C/000570	60 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		14 tablets	Mimpara
EU/1/04/292/006	EMEA/H/C/000570	60 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		28 tablets	Mimpara
EU/1/04/292/007	EMEA/H/C/000570	60 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		84 tablets	Mimpara
EU/1/04/292/008	EMEA/H/C/000570	60 mg	Film-coated tablet	Oral use	bottle (HDPE)		30 tablets	Mimpara
EU/1/04/292/009	EMEA/H/C/000570	90 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		14 tablets	Mimpara
EU/1/04/292/010	EMEA/H/C/000570	90 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		28 tablets	Mimpara
EU/1/04/292/011	EMEA/H/C/000570	90 mg	Film-coated tablet	Oral use	blister (Alu/Aclar/PVAc/PVC)		84 tablets	Mimpara
EU/1/04/292/012	EMEA/H/C/000570	90 mg	Film-coated tablet	Oral use	bottle (HDPE)		30 tablets	Mimpara
EU/1/04/292/013	EMEA/H/C/000570	1 mg	Granules in capsules for opening	Oral use	bottle (HDPE)		30 capsules	Mimpara
EU/1/04/292/014	EMEA/H/C/000570	2.5 mg	Granules in capsules for opening	Oral use	bottle (HDPE)		30 capsules	Mimpara
EU/1/04/292/015	EMEA/H/C/000570	5 mg	Granules in capsules for opening	Oral use	bottle (HDPE)		30 capsules	Mimpara
