cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
606980	68927	POTASIO ALTAN  0,04 MEQ/ ML  EN CLORURO DE SODIO 0,9 % SOLUCION PARA PERFUSION	Sodio cloruro 0,9%/Potasio cloruro 20 meq/500 ml inyectable perfusión	0,04 mEq/ml	Bolsa	20	bolsa perfusión	CLORURO DE POTASIO 0,04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05XA01 - Cloruro de potasio	ALTAN PHARMACEUTICALS SA	2007-06-12	0	2025-03-27	Anulado	2025-03-27	1	0	0	0
606982	68926	POTASIO ALTAN 0,02 MEQ/ ML EN CLORURO DE SODIO  0,9 % SOLUCION PARA PERFUSION	Sodio cloruro 0,9%/Potasio cloruro 10 meq/500 ml inyectable perfusión	0,02 mEq/ml	Bolsa	20	bolsa perfusión	CLORURO DE POTASIO 0,02 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05XA01 - Cloruro de potasio	ALTAN PHARMACEUTICALS SA	2007-06-12	0	2025-03-27	Anulado	2025-03-27	1	0	0	0
607008	80464	POTASIO KABI 0,02 MEQ/ML EN CLORURO DE SODIO 0,9% SOLUCION PARA PERFUSIÓN EFG	Sodio cloruro 0,9%/Potasio cloruro 10 meq/500 ml inyectable perfusión	0,9% + 10 meq/500 ml inyectable	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg|CLORURO DE POTASIO 0,02 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB01 - Electrolitos	FRESENIUS KABI ESPAÑA, S.A.U.	2018-03-02	1	2018-08-28	Autorizado	2018-03-02	1	0	0	0
607009	80464	POTASIO KABI 0,02 MEQ/ML EN CLORURO DE SODIO 0,9% SOLUCION PARA PERFUSIÓN EFG	Sodio cloruro 0,9%/Potasio cloruro 20 meq/1.000 ml inyectable perfusión	0,9% + 20 meq/1.000 ml inyectable	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg|CLORURO DE POTASIO 0,02 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB01 - Electrolitos	FRESENIUS KABI ESPAÑA, S.A.U.	2018-03-02	1	2018-08-28	Autorizado	2018-03-02	1	0	0	0
607011	80465	POTASIO KABI 0,04 MEQ/ML EN CLORURO DE SODIO 0,9% SOLUCION PARA PERFUSION  EFG	Sodio cloruro 0,9%/Potasio cloruro 20 meq/500 ml inyectable perfusión	0,9% + 20 meq/500 ml inyectable	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg|CLORURO DE POTASIO 0,04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB01 - Electrolitos	FRESENIUS KABI ESPAÑA, S.A.U.	2018-03-02	1	2018-08-28	Autorizado	2018-03-02	1	0	0	0
607012	80465	POTASIO KABI 0,04 MEQ/ML EN CLORURO DE SODIO 0,9% SOLUCION PARA PERFUSION  EFG	Sodio cloruro 0,9%/Potasio cloruro 40 meq/1.000 ml inyectable perfusión	0,9% + 40 meq/1.000 ml inyectable	Frasco	10	frasco perfusión	SODIO CLORURO 9 mg|CLORURO DE POTASIO 0,04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB01 - Electrolitos	FRESENIUS KABI ESPAÑA, S.A.U.	2018-03-02	1	2018-08-28	Autorizado	2018-03-02	1	0	0	0
607773	67459	VIAFLO CLORURO SODICO 0,9% Y CLORURO POTASICO 0,15%, SOLUCION PARA PERFUSION	Sodio cloruro 0,9%/Potasio cloruro 20 meq/1.000 ml inyectable perfusión	0,9% + 20 mEq/1.000 ml	Bolsa	12	bolsa perfusión	SODIO CLORURO 9 mg|CLORURO DE POTASIO 0,02 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB01 - Electrolitos	BAXTER S.L.	2006-01-18	1	2025-10-07	Autorizado	2006-01-18	1	0	0	0
607774	65307	VIAFLO CLORURO SÓDICO 0,9% Y CLORURO POTÁSICO 0,3% SOLUCIÓN PARA PERFUSIÓN.	Sodio cloruro 0,9%/Potasio cloruro 40 meq/1.000 ml inyectable perfusión	0,9% + 40 mEq/1.000 ml	Bolsa	12	bolsa perfusión	SODIO CLORURO 9 mEq|CLORURO DE POTASIO 0,04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB91 - Sodio cloruro, solucion parenteral	BAXTER S.L.	2003-04-02	1	2025-09-16	Autorizado	2003-04-02	1	0	0	0
619270	65307	VIAFLO CLORURO SÓDICO 0,9% Y CLORURO POTÁSICO 0,3% SOLUCIÓN PARA PERFUSIÓN.	Sodio cloruro 0,9%/Potasio cloruro 20 meq/500 ml inyectable perfusión	0,9% + 20 mEq/500 ml	Bolsa	20	bolsa perfusión	SODIO CLORURO 9 mEq|CLORURO DE POTASIO 0.04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB91 - Sodio cloruro, solucion parenteral	BAXTER S.L.	2003-04-02	1	2011-06-24	Autorizado	2003-04-02	1	0	0	0
619288	65307	VIAFLO CLORURO SÓDICO 0,9% Y CLORURO POTÁSICO 0,3% SOLUCIÓN PARA PERFUSIÓN.	Sodio cloruro 0,9%/Potasio cloruro 40 meq/1.000 ml inyectable perfusión	0,9% + 40 mEq/1.000 ml	Bolsa	10	bolsa perfusión	SODIO CLORURO 9 mEq|CLORURO DE POTASIO 0.04 mEq	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	2	B05BB91 - Sodio cloruro, solucion parenteral	BAXTER S.L.	2003-04-02	1	2011-06-24	Autorizado	2003-04-02	1	0	0	0
