ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/16/1146/001	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	7 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/002	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	10 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/003	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	14 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/004	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	28 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/005	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	30 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/006	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	60 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/007	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	70 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/008	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	90 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/009	EMEA/H/C/003833	10 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	100 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/010	EMEA/H/C/003833	25 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	7 x 1 tablet (unit dose)s		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/011	EMEA/H/C/003833	25 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	10 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/012	EMEA/H/C/003833	25 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	14 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
EU/1/16/1146/013	EMEA/H/C/003833	25 mg / 5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	28 x 1 tablets (unit dose)		glyxambi	Glyxambi	EU/1/16/1146	empagliflozin;linagliptin	empagliflozin;linagliptin	A10BD19	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/glyxambi	Authorised
