ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/20/1422/001	EMEA/H/C/005037	100 U/ml	Solution for injection	Intravenous use, Subcutaneous use	vial (glass)	10 ml (3.5 mg/ml)	1 vial	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/002	EMEA/H/C/005037	100 U/ml	Solution for injection	Intravenous use, Subcutaneous use	vial (glass)	10 ml (3.5 mg/ml)	2 vials	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/003	EMEA/H/C/005037	100 U/ml	Solution for injection	Intravenous use, Subcutaneous use	vial (glass)	10 ml (3.5 mg/ml)	5 (5 x 1) vials (multipack)	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/004	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass)	3 ml (3.5 mg/ml)	2 cartridges	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/005	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass)	3 ml (3.5 mg/ml)	5 cartridges	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/006	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass)	3 ml (3.5 mg/ml)	10 cartridges	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/007	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (Kwikpen)	3 ml (3.5 mg/ml)	2 pre-filled pens	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/008	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (Kwikpen)	3 ml (3.5 mg/ml)	5 pre-filled pens	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/009	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (Kwikpen)	3 ml (3.5 mg/ml)	10 (2 x 5) pre-filled pens (multipack)	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
EU/1/20/1422/010	EMEA/H/C/005037	100 U/ml	Solution for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (Junior Kwikpen)	3 ml (3.5 mg/ml)	2 pre-filled pens	lyumjev	Lyumjev	EU/1/20/1422	insulin lispro	insulin lispro	A10AB04	Eli Lilly Nederland B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/lyumjev	Authorised
