ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/496/001	EMEA/H/C/000918	30 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	1 pre-filled syringe with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/002	EMEA/H/C/000918	30 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	3 pre-filled syringes with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/003	EMEA/H/C/000918	30 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	5 pre-filled syringes with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/004	EMEA/H/C/000918	30 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	10 pre-filled syringes with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/005	EMEA/H/C/000918	48 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	1 pre-filled syringe with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/006	EMEA/H/C/000918	48 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	3 pre-filled syringes with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/007	EMEA/H/C/000918	48 MU	Solution for injection/infusion	Subcutaneous or intravenous use	Pre-filled Syringe (glass)	0.5 ml	5 pre-filled syringes with needle safety guard	filgrastim-hexal	Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/008	EMEA/H/C/000918	48 MU	Solution for injection/infusion	Subcutaneous or	Pre-filled Syringe	0.5 ml	10 pre-filled syringes	filgrastim-hexal	Filgrastim	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/009	EMEA/H/C/000918	30 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N1		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/010	EMEA/H/C/000918	30 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N3		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/011	EMEA/H/C/000918	30 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N5		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/012	EMEA/H/C/000918	30 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N10		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/013	EMEA/H/C/000918	48 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N1		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/014	EMEA/H/C/000918	48 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N3		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/015	EMEA/H/C/000918	48 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N5		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
EU/1/08/496/016	EMEA/H/C/000918	48 MU	Solution for injection/infusion				Glass pre-filled syringe without safety device, N10		Filgrastim Hexal	EU/1/08/496	filgrastim	filgrastim	L03AA02	Hexal AG	https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-hexal	Authorised
