ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/09/580/001	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	30 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/002	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	60 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/003	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	90 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/004	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	120 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/005	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	270 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/006	EMEA/H/C/001065	0.5 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	360 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/007	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	30 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/008	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	60 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/009	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	90 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/010	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	120 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/011	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	270 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/012	EMEA/H/C/001065	1 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	360 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/013	EMEA/H/C/001065	2 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	30 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/014	EMEA/H/C/001065	2 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	60 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/015	EMEA/H/C/001065	2 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	90 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
EU/1/09/580/016	EMEA/H/C/001065	2 mg	Tablet	Oral use	Blister (OPA/Al/PVC-Al)	120 tablets		enyglid	Enyglid	EU/1/09/580	repaglinide	repaglinide	A10BX02	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/enyglid	Authorised
