ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/10/622/001	EMEA/H/C/001046	15 mg	Powder for concentrate for solution for infusion	Intravenous use	vial (glass)	10 mg/ml	1 vial	TEPADINA
EU/1/10/622/002	EMEA/H/C/001046	100 mg	Powder for concentrate for solution for infusion	Intravenous use	vial (glass)	10 mg/ml	1 vial	TEPADINA
EU/1/10/622/003	EMEA/H/C/001046	400 mg	Powder and solvent for solution for infusion	Intravenous use	bag (Multilayer Polyolefin/Styrene-block copolymer)	Powder: 400 mg; Solvent: 400 ml; (1 mg/ml)	1 bag	TEPADINA
EU/1/10/622/004	EMEA/H/C/001046	200 mg	Powder and solvent for solution for infusion	Intravenous use	bag (Multilayer Polyolefin/Styrene-block copolymer)	Powder: 200 mg; Solvent: 200 ml; (1 mg/ml)	1 bag	TEPADINA
