product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/97/049/001	Karvea	EU/1/97/049/001	27-AUG-97	EMEA/H/C/000142	75 mg	Tablet	75 mg	Carton, PVC/PVDC/Al blister, N28	28
EU/1/97/049/002	Karvea	EU/1/97/049/002	27-AUG-97	EMEA/H/C/000142	75 mg	Tablet	75 mg	Carton, PVC/PVDC/Al blister, N56	56
EU/1/97/049/003	Karvea	EU/1/97/049/003	27-AUG-97	EMEA/H/C/000142	75 mg	Tablet	75 mg	Carton, PVC/PVDC/Al blister, N98	98
EU/1/97/049/004	Karvea	EU/1/97/049/004	27-AUG-97	EMEA/H/C/000142	150 mg	Tablet	150 mg	Carton, PVC/PVDC/Al blister, N28	28
EU/1/97/049/005	Karvea	EU/1/97/049/005	27-AUG-97	EMEA/H/C/000142	150 mg	Tablet	150 mg	Carton, PVC/PVDC/Al blister, N56	56
EU/1/97/049/006	Karvea	EU/1/97/049/006	27-AUG-97	EMEA/H/C/000142	150 mg	Tablet	150 mg	Carton, PVC/PVDC/Al blister, N98	98
EU/1/97/049/007	Karvea	EU/1/97/049/007	27-AUG-97	EMEA/H/C/000142	300 mg	Tablet	300 mg	Carton, PVC/PVDC/Al blister, N28	28
EU/1/97/049/008	Karvea	EU/1/97/049/008	27-AUG-97	EMEA/H/C/000142	300 mg	Tablet	300 mg	Carton, PVC/PVDC/Al blister, N56	56
EU/1/97/049/009	Karvea	EU/1/97/049/009	27-AUG-97	EMEA/H/C/000142	300 mg	Tablet	300 mg	Carton, PVC/PVDC/Al blister, N98	98
EU/1/97/049/010	Karvea	EU/1/97/049/010	08-OCT-01	EMEA/H/C/000142	75 mg	Tablet	75 mg	Carton, PVC/PVDC/Al blister, N14	14
EU/1/97/049/011	Karvea	EU/1/97/049/011	08-OCT-01	EMEA/H/C/000142	150 mg	Tablet	150 mg	Carton, PVC/PVDC/Al blister, N14	14
EU/1/97/049/012	Karvea	EU/1/97/049/012	08-OCT-01	EMEA/H/C/000142	300 mg	Tablet	300 mg	Carton, PVC/PVDC/Al blister, N14	14
EU/1/97/049/013	Karvea	EU/1/97/049/013	19-FEB-02	EMEA/H/C/000142	75 mg	Tablet	75 mg	Carton, PVC/PVDC/Al blister, N56	56
EU/1/97/049/014	Karvea	EU/1/97/049/014	19-FEB-02	EMEA/H/C/000142	150 mg	Tablet	150 mg	Carton, PVC/PVDC/Al blister, N56	56
EU/1/97/049/015	Karvea	EU/1/97/049/015	19-FEB-02	EMEA/H/C/000142	300 mg	Tablet	300 mg	Carton, PVC/PVDC/Al blister, N56	56
