ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/98/076/004	EMEA/H/C/000187	0.5 mg	Tablet	Oral use	blister (alu/alu)	30 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/005	EMEA/H/C/000187	0.5 mg	Tablet	Oral use	blister (alu/alu)	90 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/006	EMEA/H/C/000187	0.5 mg	Tablet	Oral use	blister (alu/alu)	120 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/007	EMEA/H/C/000187	0.5 mg	Tablet	Oral use	blister (alu/alu)	360 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/011	EMEA/H/C/000187	1 mg	Tablet	Oral use	blister (alu/alu)	30 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/012	EMEA/H/C/000187	1 mg	Tablet	Oral use	blister (alu/alu)	90 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/013	EMEA/H/C/000187	1 mg	Tablet	Oral use	blister (alu/alu)	120 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/014	EMEA/H/C/000187	1 mg	Tablet	Oral use	blister (alu/alu)	360 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/018	EMEA/H/C/000187	2 mg	Tablet	Oral use	blister (alu/alu)	30 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/019	EMEA/H/C/000187	2 mg	Tablet	Oral use	blister (alu/alu)	90 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/020	EMEA/H/C/000187	2 mg	Tablet	Oral use	blister (alu/alu)	120 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/021	EMEA/H/C/000187	2 mg	Tablet	Oral use	blister (alu/alu)	360 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/022	EMEA/H/C/000187	2 mg	Tablet	Oral use	blister (alu/alu)	270 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/023	EMEA/H/C/000187	0.5 mg	Tablet	Oral use	blister (alu/alu)	270 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
EU/1/98/076/024	EMEA/H/C/000187	1 mg	Tablet	Oral use	blister (alu/alu)	270 tablets		novonorm	NovoNorm	EU/1/98/076	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/novonorm	Authorised
