codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
039365010	039365	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
039365022	039365	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
044018012	044018	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
044018024	044018	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
044018036	044018	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620018	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620020	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620032	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620044	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620057	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
050620069	050620	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051535019	051535	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051535021	051535	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051535033	051535	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051535045	051535	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051535058	051535	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051834012	051834	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051834024	051834	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051834036	051834	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051836017	051836	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051836029	051836	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
051836031	051836	40169223	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	897126	EXACT	auto-linked from EMA 001026		2026-06-12
