product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
25-0230-01	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N14	14
25-0230-02	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N20	20
25-0230-03	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N28	28
25-0230-04	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N30	30
25-0230-05	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N56	56
25-0230-06	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N60	60
25-0230-07	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N98	98
25-0230-08	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N168	168
25-0230-09	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N196	196
25-0230-10	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al unit-dose blister, N10	10
25-0230-11	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al unit-dose blister, N100	100
25-0230-12	Rivaroxaban Ascend 2.5 mg film-coated tablets	25-0230	05-SEP-25	IE/H/1281/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al unit-dose blister, N100	100
25-0231-01	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N5	5
25-0231-02	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N10	10
25-0231-03	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N14	14
25-0231-04	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N28	28
25-0231-05	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N30	30
25-0231-06	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N98	98
25-0231-07	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N10	10
25-0231-08	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0231-09	Rivaroxaban Ascend 10 mg film-coated tablets	25-0231	05-SEP-25	IE/H/1281/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0232-01	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al blister, N10	10
25-0232-02	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al blister, N14	14
25-0232-03	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al blister, N28	28
25-0232-04	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al blister, N42	42
25-0232-05	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al blister, N98	98
25-0232-06	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N10	10
25-0232-07	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0232-08	Rivaroxaban Ascend 15 mg film-coated tablets	25-0232	05-SEP-25	IE/H/1281/003	15 mg	Film-coated tablet	15 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0233-01	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N10	10
25-0233-02	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N14	14
25-0233-03	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N28	28
25-0233-04	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N98	98
25-0233-05	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N10	10
25-0233-06	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0233-07	Rivaroxaban Ascend 20 mg film-coated tablets	25-0233	05-SEP-25	IE/H/1281/004	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0234-01	Rivaroxaban Ascend 15 mg + 20 mg film-coated tablets	25-0234	05-SEP-25	IE/H/1281/005	15 mg + 20 mg	Film-coated tablet	1 UD	Carton box, PVC/PVDC/Al blister, N49	49
