product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
96-0576-01	Normatens 5 mg + 0.5 mg + 0.1 mg coated tablets	96-0576	05-DEC-96	96-0576	5 mg + 0.5 mg + 0.1 mg	Coated tablet	1 UD	PVC/Al blister, N20	20
96-0576-02	Normatens 5 mg + 0.5 mg + 0.1 mg coated tablets	96-0576	05-DEC-96	96-0576	5 mg + 0.5 mg + 0.1 mg	Coated tablet	1 UD	PVC/Al blister, N40	40
