codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
041940014	041940	PERINDOPRIL E INDAPAMIDE TEVA	2,5 MG/0,625 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2.5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940026	041940	PERINDOPRIL E INDAPAMIDE TEVA	2,5 MG/0,625 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2.5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940038	041940	PERINDOPRIL E INDAPAMIDE TEVA	2,5 MG/0,625 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2.5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940040	041940	PERINDOPRIL E INDAPAMIDE TEVA	2,5 MG/0,625 MG COMPRESSE RIVESTITE CON FILM- 100 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2.5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940053	041940	PERINDOPRIL E INDAPAMIDE TEVA	5 MG/1,25 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	1.25|5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940065	041940	PERINDOPRIL E INDAPAMIDE TEVA	5 MG/1,25 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	1.25|5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940077	041940	PERINDOPRIL E INDAPAMIDE TEVA	5 MG/1,25 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	1.25|5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041940089	041940	PERINDOPRIL E INDAPAMIDE TEVA	5 MG/1,25 MG COMPRESSE RIVESTITE CON FILM- 100 COMPRESSE IN CONTENITORE PP	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	1.25|5	milligrammi|milligrammi	Compressa rivestita con film	C09BA04	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042603011	042603	PERINDOPRIL E INDAPAMIDE TECNIGEN	2MG+0,625 MG COMPRESSE- 30 COMPRESSE IN BLISTER OPA/AL	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2	milligrammi|milligrammi	Compressa	C09BA04	TECNIGEN S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042603023	042603	PERINDOPRIL E INDAPAMIDE TECNIGEN	4MG+1,25 MG COMPRESSE- 30 COMPRESSE IN BLISTER OPA/AL	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	1.25|4	milligrammi|milligrammi	Compressa	C09BA04	TECNIGEN S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042603035	042603	PERINDOPRIL E INDAPAMIDE TECNIGEN	8MG+2,5 MG COMPRESSE- 30 COMPRESSE IN BLISTER OPA/AL	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	2.5|8	milligrammi|milligrammi	Compressa	C09BA04	TECNIGEN S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042603047	042603	PERINDOPRIL E INDAPAMIDE TECNIGEN	2MG+0,625 MG COMPRESSE- 10 COMPRESSE IN BLISTER OPA/AL	INDAPAMIDE/PERINDOPRIL	INDAPAMIDE|PERINDOPRIL	0.6|2	milligrammi|milligrammi	Compressa	C09BA04	TECNIGEN S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
