cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
659860	00151001	GLUSTIN 15 mg COMPRIMIDOS	Pioglitazona 15 mg comprimido	15 mg	Blister	28	comprimido	PIOGLITAZONA 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	TAKEDA PHARMA A/S	0	0	0
659861	00151023	GLUSTIN 15 mg COMPRIMIDOS	Pioglitazona 15 mg comprimido	15 mg	Blister	56	comprimido	PIOGLITAZONA 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	TAKEDA PHARMA A/S	0	0	0
659863	00151004	GLUSTIN 30 mg COMPRIMIDOS	Pioglitazona 30 mg comprimido	30 mg	Blister	28	comprimido	PIOGLITAZONA 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	TAKEDA PHARMA A/S	0	0	0
659864	00151024	GLUSTIN 30 mg COMPRIMIDOS	Pioglitazona 30 mg comprimido	30 mg	Blister	56	comprimido	PIOGLITAZONA 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	TAKEDA PHARMA A/S	0	0	0
686567	75152	PIOGLITAZONA NORMON 15 mg COMPRIMIDOS EFG	Pioglitazona 15 mg comprimido	15 mg	Blister	28	comprimido	PIOGLITAZONA 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIOS NORMON S.A.	0	0	0
686569	75152	PIOGLITAZONA NORMON 15 mg COMPRIMIDOS EFG	Pioglitazona 15 mg comprimido	15 mg	Blister	56	comprimido	PIOGLITAZONA 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIOS NORMON S.A.	0	0	0
686570	75153	PIOGLITAZONA NORMON 30 mg COMPRIMIDOS EFG	Pioglitazona 30 mg comprimido	30 mg	Blister	28	comprimido	PIOGLITAZONA 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIOS NORMON S.A.	0	0	0
686571	75153	PIOGLITAZONA NORMON 30 mg COMPRIMIDOS EFG	Pioglitazona 30 mg comprimido	30 mg	Blister	56	comprimido	PIOGLITAZONA 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIOS NORMON S.A.	0	0	0
687362	75358	PIOGLITAZONA STADA 15 mg COMPRIMIDOS EFG	Pioglitazona 15 mg comprimido	15 mg	Blister	28	comprimido	PIOGLITAZONA HIDROCLORURO 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIO STADA S.L.	0	0	0
687363	75358	PIOGLITAZONA STADA 15 mg COMPRIMIDOS EFG	Pioglitazona 15 mg comprimido	15 mg	Blister	56	comprimido	PIOGLITAZONA HIDROCLORURO 15 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIO STADA S.L.	0	0	0
687365	75359	PIOGLITAZONA STADA 30 mg COMPRIMIDOS EFG	Pioglitazona 30 mg comprimido	30 mg	Blister	28	comprimido	PIOGLITAZONA HIDROCLORURO 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIO STADA S.L.	0	0	0
687366	75359	PIOGLITAZONA STADA 30 mg COMPRIMIDOS EFG	Pioglitazona 30 mg comprimido	30 mg	Blister	56	comprimido	PIOGLITAZONA HIDROCLORURO 30 mg	VÍA ORAL	COMPRIMIDO	A10BG03 - Pioglitazona	LABORATORIO STADA S.L.	0	0	0
