cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
606130	75665	METOCLOPRAMIDA ACCORD 10 MG COMPRIMIDOS EFG	Metoclopramida 10 mg comprimido	10 mg	Blister	500	comprimido	METOCLOPRAMIDA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	A03FA01 - Metoclopramida	ACCORD HEALTHCARE S.L.U.	0	1	0	0
607817	89715	METOCLOPRAMIDA BASI 5 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG	Metoclopramida 10 mg inyectable 2 ml	10 mg inyectable 2 ml	Ampolla	50	ampolla para inyección	METOCLOPRAMIDA HIDROCLORURO MONOHIDRATO 5 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	A03FA01 - Metoclopramida	LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
659856	69265	METOCLOPRAMIDA PENSA 1 mg/ml SOLUCION ORAL EFG	Metoclopramida 1 mg/ml solución/suspensión oral	1 mg/ml	Frasco	250	ml	METOCLOPRAMIDA HIDROCLORURO 1 mg	VÍA ORAL	SOLUCIÓN ORAL	A03FA01 - Metoclopramida	TOWA PHARMACEUTICAL S.A.	0	1	0	0
659857	69266	METOCLOPRAMIDA KERN PHARMA 1 mg/ml SOLUCION ORAL EFG	Metoclopramida 1 mg/ml solución/suspensión oral	1 mg/ml	Frasco	250	ml	METOCLOPRAMIDA HIDROCLORURO 1 mg	VÍA ORAL	SOLUCIÓN ORAL	A03FA01 - Metoclopramida	KERN PHARMA S.L.	0	1	0	0
688746	75665	METOCLOPRAMIDA ACCORD 10 MG COMPRIMIDOS EFG	Metoclopramida 10 mg comprimido	10 mg	Blister	30	comprimido	METOCLOPRAMIDA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	A03FA01 - Metoclopramida	ACCORD HEALTHCARE S.L.U.	0	1	0	0
697902	75665	METOCLOPRAMIDA ACCORD 10 MG COMPRIMIDOS EFG	Metoclopramida 10 mg comprimido	10 mg	Blister	60	comprimido	METOCLOPRAMIDA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	A03FA01 - Metoclopramida	ACCORD HEALTHCARE S.L.U.	0	1	0	0
701782	78556	METOCLOPRAMIDA KERN PHARMA 5 MG/ML SOLUCION INYECTABLE EFG	Metoclopramida 10 mg inyectable 2 ml	10 mg	Ampolla	12	ampolla para inyección	METOCLOPRAMIDA HIDROCLORURO 5 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	A03FA01 - Metoclopramida	KERN PHARMA S.L.	0	1	0	0
704398	40257	PRIMPERAN 1mg /ml SOLUCION ORAL	Metoclopramida 1 mg/ml solución/suspensión oral	1 mg/ml	Frasco	200	ml	METOCLOPRAMIDA HIDROCLORURO 1 mg	VÍA ORAL	SOLUCIÓN ORAL	A03FA01 - Metoclopramida	SANOFI AVENTIS S.A.	0	0	0	0
725531	40256	PRIMPERAN 10 mg /2 ml SOLUCION INYECTABLE	Metoclopramida 10 mg inyectable 2 ml	10 mg	Ampolla	12	ampolla para inyección	METOCLOPRAMIDA HIDROCLORURO 5 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	A03FA01 - Metoclopramida	SANOFI AVENTIS S.A.	0	0	0	0
764645	78556	METOCLOPRAMIDA KERN PHARMA 5 MG/ML SOLUCION INYECTABLE EFG	Metoclopramida 10 mg inyectable 2 ml	10 mg inyectable 2 ml	Ampolla	6	ampolla para inyección	METOCLOPRAMIDA HIDROCLORURO 5 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	A03FA01 - Metoclopramida	KERN PHARMA S.L.	0	1	0	0
956557	41446	PRIMPERAN 10 mg COMPRIMIDOS	Metoclopramida 10 mg comprimido	10 mg	Blister	30	comprimido	METOCLOPRAMIDA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	A03FA01 - Metoclopramida	SANOFI AVENTIS S.A.	0	0	0	0
958991	41446	PRIMPERAN 10 mg COMPRIMIDOS	Metoclopramida 10 mg comprimido	10 mg	Blister	60	comprimido	METOCLOPRAMIDA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	A03FA01 - Metoclopramida	SANOFI AVENTIS S.A.	0	0	0	0
