codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
043496013	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 10 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496025	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 28 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496037	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 30 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496049	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 56 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496052	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 60 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496064	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 84 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496076	043496	CHOLECOMB	10MG/10MG CAPSULE RIGIDE- 90 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496088	043496	CHOLECOMB	20MG/10MG CAPSULE RIGIDE- 10 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496090	043496	CHOLECOMB	20MG/10MG CAPSULE RIGIDE- 28 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043496102	043496	CHOLECOMB	20MG/10MG CAPSULE RIGIDE- 30 CAPSULE IN BLISTER OPA/AL/PVC/AL	ROSUVASTATINA SALE DI ZINCO/EZETIMIBE	EZETIMIBE|ROSUVASTATINA SALE DI ZINCO	|	|	Capsula rigida	C10BA06	PROTERAPIA HUNGARY KFT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
