ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/721/001	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/002	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/003	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/004	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/005	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/006	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/007	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/11/721/008	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/009	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/010	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/011	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/012	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/013	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/014	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/11/721/015	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/721/016	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/721/017	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/721/018	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/11/721/019	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT		 	2026-02-12
EU/1/11/721/020	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT		 	2026-02-12
EU/1/11/721/021	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
