product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/12/762/001	Capecitabine Accord	EU/1/12/762/001	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	Al/Al blister, N30	30
EU/1/12/762/002	Capecitabine Accord	EU/1/12/762/002	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	Al/Al blister, N60	60
EU/1/12/762/003	Capecitabine Accord	EU/1/12/762/003	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	Al/Al blister, N120	120
EU/1/12/762/004	Capecitabine Accord	EU/1/12/762/004	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/005	Capecitabine Accord	EU/1/12/762/005	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/006	Capecitabine Accord	EU/1/12/762/006	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N120	120
EU/1/12/762/007	Capecitabine Accord	EU/1/12/762/007	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	Al/Al blister, N30	30
EU/1/12/762/008	Capecitabine Accord	EU/1/12/762/008	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	Al/Al blister, N60	60
EU/1/12/762/009	Capecitabine Accord	EU/1/12/762/009	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	Al/Al blister, N120	120
EU/1/12/762/010	Capecitabine Accord	EU/1/12/762/010	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/011	Capecitabine Accord	EU/1/12/762/011	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/012	Capecitabine Accord	EU/1/12/762/012	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N120	120
EU/1/12/762/013	Capecitabine Accord	EU/1/12/762/013	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	Al/Al blister, N30	30
EU/1/12/762/014	Capecitabine Accord	EU/1/12/762/014	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	Al/Al blister, N60	60
EU/1/12/762/015	Capecitabine Accord	EU/1/12/762/015	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	Al/Al blister, N120	120
EU/1/12/762/016	Capecitabine Accord	EU/1/12/762/016	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/017	Capecitabine Accord	EU/1/12/762/017	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/018	Capecitabine Accord	EU/1/12/762/018	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N120	120
EU/1/12/762/019	Capecitabine Accord	EU/1/12/762/019	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/020	Capecitabine Accord	EU/1/12/762/020	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/021	Capecitabine Accord	EU/1/12/762/021	20-APR-12	EMEA/H/C/002386	150 mg	Film-coated tablet	150 mg	PVC/PVDC/Al blister, N120	120
EU/1/12/762/022	Capecitabine Accord	EU/1/12/762/022	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/023	Capecitabine Accord	EU/1/12/762/023	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/024	Capecitabine Accord	EU/1/12/762/024	20-APR-12	EMEA/H/C/002386	300 mg	Film-coated tablet	300 mg	PVC/PVDC/Al blister, N120	120
EU/1/12/762/025	Capecitabine Accord	EU/1/12/762/025	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N30	30
EU/1/12/762/026	Capecitabine Accord	EU/1/12/762/026	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N60	60
EU/1/12/762/027	Capecitabine Accord	EU/1/12/762/027	20-APR-12	EMEA/H/C/002386	500 mg	Film-coated tablet	500 mg	PVC/PVDC/Al blister, N120	120
