codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
049492010	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492022	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492034	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 3 X 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO			Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492046	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492059	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492061	049492	PAZOPANIB EG	200 MG COMPRESSE RIVESTITE CON FILM- 3 X 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492073	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	400	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492085	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	400	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492097	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 2 X 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	400	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492109	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	400	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492111	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	200	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049492123	049492	PAZOPANIB EG	400 MG COMPRESSE RIVESTITE CON FILM- 2 X 30 COMPRESSE IN BLISTER AL/PVC/PE/PVDC DIVISIBILE PER DOSE UNITARIA	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO	400	milligrammi	Compressa rivestita con film	L01XE11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
050920014	050920	PAZOPANIB ACCORD	200 MG COMPRESSE RIVESTITE CON FILM- 10 COMPRESSE IN BLISTER PVC/PE/PVDC/AL	PAZOPANIB CLORIDRATO	PAZOPANIB CLORIDRATO			Compressa rivestita con film	L01EX03	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
