cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
621326	63175	PARAPRES PLUS 16 mg/12,5 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 16 mg/12,5 mg comprimido	16 mg/12,5 mg	Blister	300	comprimido	CANDESARTAN CILEXETILO 16 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	ALMIRALL S.A.	0	0	0
654080	63175	PARAPRES PLUS 16 mg/12,5 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 16 mg/12,5 mg comprimido	16 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	ALMIRALL S.A.	0	0	0
663072	71021	PARAPRES PLUS 32 mg /12,5 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/12,5 mg comprimido	32 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	ALMIRALL S.A.	0	0	0
663106	71026	BLOPRESS PLUS  32 mg/12,5 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/12,5 mg comprimido	32 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
663107	71028	BLOPRESS FORTE 32mg/25 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/25 mg comprimido	32 mg/25 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
663118	71022	PARAPRES PLUS FORTE 32 mg/25 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/25 mg comprimido	32 mg/25 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	ALMIRALL S.A.	0	0	0
663135	71062	ATACAND PLUS 32 mg/12,5 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/12,5 mg comprimido	32 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
663234	71068	ATACAND PLUS FORTE 32 mg/25 mg COMPRIMIDOS	Candesartán/Hidroclorotiazida 32 mg/25 mg comprimido	32 mg/25 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
673815	73690	CANDESARTAN/HIDROCLOROTIAZIDA SANDOZ 16 mg/12,5 mg COMPRIMIDOS EFG	Candesartán/Hidroclorotiazida 16 mg/12,5 mg comprimido	16 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	SANDOZ FARMACEUTICA S.A.	0	0	0
676063	73035	CANDESARTAN/HIDROCLOROTIAZIDA TEVA GROUP 8 mg/12,5 mg COMPRIMIDOS EFG	Candesartán/Hidroclorotiazida 8 mg/12,5 mg comprimido	8 mg/12,5 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA06 - Candesartan y diureticos	TEVA PHARMA S.L.U.	0	0	0
