codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
022905057	022905	LEXOTAN	2,5MG/ML GOCCE ORALI, SOLUZIONE- FLACONE CON CONTAGOCCE 20ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
022905121	022905	LEXOTAN	3MG CAPSULE RIGIDE- 20 CAPSULE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Capsula rigida	N05BA08	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
022905133	022905	LEXOTAN	6MG CAPSULE RIGIDE- 20 CAPSULE	BROMAZEPAM	BROMAZEPAM	6	milligrammi	Capsula rigida	N05BA08	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
022905145	022905	LEXOTAN	3MG COMPRESSE- 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
022905158	022905	LEXOTAN	1,5MG COMPRESSE- 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023844018	023844	COMPENDIUM	3 MG CAPSULE RIGIDE- 30 CAPSULE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Capsula rigida	N05BA08	POLIFARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023844020	023844	COMPENDIUM	1,5 MG CAPSULE RIGIDE- 30 CAPSULE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Capsula rigida	N05BA08	POLIFARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023844044	023844	COMPENDIUM	0,25 MG/ML GOCCE ORAL SOLUZIONE- 1 FLACONE DA 20 ML	BROMAZEPAM	BROMAZEPAM	0.3	percent	Gocce orali, soluzione	N05BA08	POLIFARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
034422016	034422	BROMAZEPAM SANDOZ	2,5 MG/ML GOCCE ORALI, SOLUZIONE- FLACONE 20 ML CON CONTAGOCCE	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035645011	035645	BROMAZEPAM EG	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	EG S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035645023	035645	BROMAZEPAM EG	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	EG S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035645035	035645	BROMAZEPAM EG	2,5 MG/ ML GOCCE ORALI, SOLUZIONE - FLACONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	EG S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035646013	035646	BROMAZEPAM HEXAL	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035646025	035646	BROMAZEPAM HEXAL	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035646037	035646	BROMAZEPAM HEXAL	2,5 MG / ML  GOCCE ORALI, SOLUZIONE - FLACONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035647015	035647	BROMAZEPAM ACCORD	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035647027	035647	BROMAZEPAM ACCORD	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035647039	035647	BROMAZEPAM ACCORD	2,5 MG / ML GOCCE ORALI, SOLUZIONE - FALCONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035648017	035648	BROMAZEPAM RATIOPHARM	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035648029	035648	BROMAZEPAM RATIOPHARM	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035648031	035648	BROMAZEPAM RATIOPHARM	2,5 MG/ ML GOCCE ORALI, SOLUZIONE - FLACONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035786019	035786	BROMAZEPAM DOC GENERICI	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035786021	035786	BROMAZEPAM DOC GENERICI	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035786033	035786	BROMAZEPAM DOC GENERICI	2,5 MG/ML GOCCE ORALI, SOLUZIONE - FLACONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Soluzione orale	N05BA08	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035830037	035830	BROMAZEPAM AUROBINDO ITALIA	2,5 MG/ML GOCCE ORALI, SOLUZIONE- 1 FLACONE 20 ML	BROMAZEPAM	BROMAZEPAM	2.5	milligram(s)/millilitre	Gocce orali, soluzione	N05BA08	AUROBINDO PHARMA (ITALIA) S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035954015	035954	BROMAZEPAM PENSA	1,5 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	1.5	milligrammi	Compressa	N05BA08	TOWA PHARMACEUTICAL S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035954027	035954	BROMAZEPAM PENSA	3 MG COMPRESSE - 20 COMPRESSE	BROMAZEPAM	BROMAZEPAM	3	milligrammi	Compressa	N05BA08	TOWA PHARMACEUTICAL S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
