product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
15-0294-01	40165654	onabotulinumtoxinA 100 UNT Injection [Botox]	860195				
15-0294-02	40165654	onabotulinumtoxinA 100 UNT Injection [Botox]	860195				
15-0294-03	40165654	onabotulinumtoxinA 100 UNT Injection [Botox]	860195				
15-0294-04	40165654	onabotulinumtoxinA 100 UNT Injection [Botox]	860195				
15-0294-05	40165654	onabotulinumtoxinA 100 UNT Injection [Botox]	860195				
15-0295-01	40172382	onabotulinumtoxinA 200 UNT Injection [Botox]	897368				
15-0295-02	40172382	onabotulinumtoxinA 200 UNT Injection [Botox]	897368				
15-0295-03	40172382	onabotulinumtoxinA 200 UNT Injection [Botox]	897368				
15-0295-04	40172382	onabotulinumtoxinA 200 UNT Injection [Botox]	897368				
15-0295-05	40172382	onabotulinumtoxinA 200 UNT Injection [Botox]	897368				
15-0293-01							
15-0293-02							
15-0293-03							
15-0293-04							
15-0293-05							
