cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
600767	62126	ACICLOVIR ACCORD 250 MG POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EFG	Aciclovir 250 mg inyectable perfusión	250 mg	Vial	50	vial para inyección	ACICLOVIR 250 mg	VÍA INTRAVENOSA	LIOFILIZADO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB01 - Aciclovir	ACCORD HEALTHCARE S.L.U.	0	0	0
601146	61956	ACICLOVIR PHARMAGENUS 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	500	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	ARISTO PHARMA IBERIA S.L.	0	0	0
601153	61957	ACICLOVIR PHARMAGENUS 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	500	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	ARISTO PHARMA IBERIA S.L.	0	0	0
604450	62736	ACICLOVIR KERN PHARMA 200 mg COMPRIMIDOS DISPERSABLES EFG	Aciclovir 200 mg comprimido	200 mg	Blister	100	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO DISPERSABLE	J05AB01 - Aciclovir	KERN PHARMA S.L.	0	0	0
606648	79956	ACICLOVIR BLUEPHARMA 200 MG COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	500	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIOS BLUEPHARMA S.L.	0	0	0
606649	79957	ACICLOVIR BLUEPHARMA 800 MG COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	200	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIOS BLUEPHARMA S.L.	0	0	0
606913	62297	ACICLOVIR NORMON 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	500	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIOS NORMON S.A.	0	0	0
606921	62298	ACICLOVIR NORMON 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	500	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIOS NORMON S.A.	0	0	0
607384	81361	ACICLOVIR HIKMA 250 MG POLVO PARA SOLUCION PARA PERFUSION EFG	Aciclovir 250 mg inyectable perfusión	250 mg	Vial	10	vial para inyección	ACICLOVIR 250 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB01 - Aciclovir	HIKMA FARMACEUTICA (PORTUGAL) S.A.	0	0	0
611913	62294	ACICLOVIR MABO 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	500	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	MABO FARMA S.A.	0	0	0
611988	62295	ACICLOVIR MABO 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	500	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	MABO FARMA S.A.	0	0	0
620146	65237	ACICLOVIR TEDEC 25 mg/ml SOLUCION PARA PERFUSION EFG	Aciclovir 250 mg inyectable perfusión	250 mg	Ampolla	50	ampolla para inyección	ACICLOVIR 25 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	J05AB01 - Aciclovir	MEIJI PHARMA SPAIN S.A.	0	0	0
625525	65238	ACICLOVIR ALTAN 250 MG POLVO PARA SOLUCION PARA PERFUSION EFG	Aciclovir 250 mg inyectable perfusión	250 mg	Vial	50	vial para inyección	ACICLOVIR 250 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB01 - Aciclovir	ALTAN PHARMACEUTICALS SA	0	0	0
631440	65256	ACICLOVIR SALA 250 MG POLVO PARA SOLUCION PARA PERFUSION EFG	Aciclovir 250 mg inyectable perfusión	250 mg	Vial	50	vial para inyección	ACICLOVIR 250 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB01 - Aciclovir	LABORATORIO REIG JOFRE, S.A.	0	0	0
650227	62294	ACICLOVIR MABO 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	25	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	MABO FARMA S.A.	0	0	0
650228	62295	ACICLOVIR MABO 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	35	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	MABO FARMA S.A.	0	0	0
652074	67011	ACICLOVIR CUVE 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	25	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIOS PEREZ GIMENEZ S.A.	0	0	0
652075	67012	ACICLOVIR CUVE 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	35	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	PHARMEX ADVANCED LABORATORIES S.L.	0	0	0
652319	67123	ACICLOVIR TEVA 50 mg/g CREMA EFG	Aciclovir 50 mg/g crema	50 mg/g	Tubo	15	g	ACICLOVIR 50 mg	USO CUTÁNEO	CREMA	D06BB03 - Aciclovir	TEVA PHARMA S.L.U.	0	0	0
652834	63450	ACICLOVIR PHARMAGENUS 50 mg/g CREMA EFG	Aciclovir 50 mg/g crema	50 mg/g	Tubo	2	g	ACICLOVIR 50 mg	USO CUTÁNEO	CREMA	D06BB03 - Aciclovir	ARISTO PHARMA IBERIA S.L.	0	0	0
653094	62143	ACICLOVIR STADA 200 mg COMPRIMIDOS EFG	Aciclovir 200 mg comprimido	200 mg	Blister	25	comprimido	ACICLOVIR 200 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIO STADA S.L.	0	0	0
653095	62144	ACICLOVIR STADA 800 mg COMPRIMIDOS EFG	Aciclovir 800 mg comprimido	800 mg	Blister	35	comprimido	ACICLOVIR 800 mg	VÍA ORAL	COMPRIMIDO	J05AB01 - Aciclovir	LABORATORIO STADA S.L.	0	0	0
653280	62128	ACICLOVIR MABO 50 mg/g CREMA EFG	Aciclovir 50 mg/g crema	50 mg/g	Tubo	2	g	ACICLOVIR SODICO 50 mg	USO CUTÁNEO	CREMA	D06BB03 - Aciclovir	MABO FARMA S.A.	0	0	0
