ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/24/1817/001	EMEA/H/C/005958	75 mg	Solution for injection	use Subcutaneous	pre-filled syringe	(glass)	mg/ml) syringe 1 ml (150 1 pre-filled	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/002	EMEA/H/C/005958	150 mg	Solution for injection	use Subcutaneous	pre-filled syringe	(glass)	mg/ml) syringe 6 (6 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/003	EMEA/H/C/005958	150 mg	Solution for injection	use Subcutaneous	pre-filled syringe	(glass)	filled syringes mg/ml) (multipack) 10 (10 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/004	EMEA/H/C/005958	150 mg	Solution for injection	use Subcutaneous	pre-filled syringe pre-filled syringe	(glass) (glass)	filled syringes mg/ml) (multipack) 0.5 ml (150 1 pre-filled	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/005	EMEA/H/C/005958	75 mg injection Solution	for	use Subcutaneous	in pre-filled pre-filled syringe	pen (glass)	mg/ml) pen 1 ml (150 1 pre-filled	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/006	EMEA/H/C/005958	150 mg injection Solution	for	use Subcutaneous	in pre-filled pre-filled syringe	pen (glass)	mg/ml) pen 6 (6 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/007	EMEA/H/C/005958	150 mg injection Solution	for	use Subcutaneous	in pre-filled pre-filled syringe	pen (glass)	filled pens mg/ml) (multipack) 10 (10 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/008	EMEA/H/C/005958	150 mg injection Solution	for	use Subcutaneous	in pre-filled	pen	filled pens mg/ml) (multipack) 3 (3 x 1) pre- 0.5 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/009	EMEA/H/C/005958	75 mg injection Solution	for	use Subcutaneous	pre-filled syringe pre-filled syringe	(glass) (glass)	filled syringes mg/ml) (multipack) 3 (3 x 1) pre- 0.5 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/010	EMEA/H/C/005958	75 mg injection Solution	for	use Subcutaneous	in pre-filled	pen	filled pens mg/ml) (multipack) 3 (3 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/011	EMEA/H/C/005958	150 mg injection Solution	for	use Subcutaneous	pre-filled syringe pre-filled syringe	(glass) (glass)	filled syringes mg/ml) (multipack) 2 (2 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/012	EMEA/H/C/005958	150 mg injection Solution	for	use Subcutaneous	in pre-filled pre-filled syringe	pen (glass)	filled pens mg/ml) (multipack) 3 (3 x 1) pre- 1 ml (150	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
EU/1/24/1817/013	EMEA/H/C/005958	150 mg injection		use	in pre-filled	pen	filled pens mg/ml) (multipack)	omlyclo	Omlyclo	EU/1/24/1817	omalizumab	omalizumab	R03DX05	Celltrion Healthcare Hungary Kft.	https://www.ema.europa.eu/en/medicines/human/EPAR/omlyclo	Authorised
