cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
655043	12055	LIZIPAINA CLORHEXIDINA 5 MG/BENZOCAINA 2,5 MG COMPRIMIDOS PARA CHUPAR	Clorhexidina/Benzocaína 5 mg/2,5 mg comprimido bucal/para chupar	5 mg/2,5 mg	Blister	20	comprimido	BENZOCAINA 2,5 mg|CLORHEXIDINA HIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA20 - Varios	OPELLA HEALTHCARE SPAIN S.L.	0	0	0	0
658259	68341	ANGINOCOM 5 mg/5 mg COMPRIMIDOS PARA CHUPAR SABOR LIMON	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	TARBIS FARMA S.L.	0	0	0	0
658261	68342	ANGINOCOM 5 mg/ 5 mg COMPRIMIDOS PARA CHUPAR SABOR NARANJA	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	TARBIS FARMA S.L.	0	0	0	0
658741	68603	FARINGESIC 5 mg/5 mg COMPRIMIDOS PARA CHUPAR SABOR LIMON	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA20 - Varios	FAES FARMA S.A.	0	0	0	0
658945	68745	ANESTEFARIN 5 mg/5 mg COMPRIMIDOS PARA CHUPAR	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	FARLINE COMERCIALIZADORA DE PRODUCTOS FARMACEUTICOS S.A.	0	0	0	0
658946	68746	HIBITANE 5mg/5mg COMPRIMIDOS PARA CHUPAR SABOR NARANJA	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	IONFARMA S.L.	0	0	0	0
661638	70136	APOGAR 5MG/5MG COMPRIMIDOS PARA CHUPAR	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	AUROVITAS SPAIN, S.A.U.	0	0	0	0
665066	72075	HIBITANE  5 mg/5 mg COMPRIMIDOS PARA CHUPAR SABOR LIMON	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	IONFARMA S.L.	0	0	0	0
672399	72798	FRENAGAR 5 mg/5 mg COMPRIMIDOS PARA CHUPAR	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	JOHNSON & JOHNSON S.A.	0	0	0	0
692079	60342	GARYDOL 5mg/2mg COMPRIMIDOS PARA CHUPAR	Clorhexidina/Benzocaína 5 mg/2 mg comprimido bucal/para chupar	5 mg/2 mg	Blister	20	comprimido	BENZOCAINA 2 mg|CLORHEXIDINA HIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA20 - Varios	LABORATORIOS CINFA S.A.	0	0	0	0
694644	76771	HIBITANE 5MG/5MG COMPRIMIDOS PARA CHUPAR SABOR ANIS	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	IONFARMA S.L.	0	0	0	0
694647	76775	HIBITANE 5MG/5MG COMPRIMIDOS PARA CHUPAR SABOR MENTOL	Clorhexidina/Benzocaína 5 mg/5 mg comprimido bucal/para chupar	5 mg/5 mg	Blister	20	comprimido	BENZOCAINA 5 mg|CLORHEXIDINA DIHIDROCLORURO 5 mg	USO BUCOFARÍNGEO	COMPRIMIDO PARA CHUPAR	R02AA - Antisepticos	IONFARMA S.L.	1	0	0	0
