ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/728/001	EMEA/H/C/002291	0.088 mg	Tablet	Oral use	blister alu/alu (PVC)	30 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/002	EMEA/H/C/002291	0.088 mg	Tablet	Oral use	blister alu/alu (PVC)	100 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/003	EMEA/H/C/002291	0.18 mg	Tablet	Oral use	blister alu/alu (PVC)	30 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/004	EMEA/H/C/002291	0.18 mg	Tablet	Oral use	blister alu/alu (PVC)	100 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/005	EMEA/H/C/002291	0.35 mg	Tablet	Oral use	blister alu/alu (PVC)	30 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/006	EMEA/H/C/002291	0.35 mg	Tablet	Oral use	blister alu/alu (PVC)	100 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/007	EMEA/H/C/002291	0.7 mg	Tablet	Oral use	blister alu/alu (PVC)	30 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/008	EMEA/H/C/002291	mg	Tablet	Oral use	blister alu/alu (PVC)	100 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/009	EMEA/H/C/002291	1.1 mg	Tablet	Oral use	blister alu/alu (PVC)	30 tablets		pramipexole-accord	Pramipexole Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
EU/1/11/728/010	EMEA/H/C/002291	1.1 mg	Tablet	Oral use	blister alu/alu (PVC)	100 tablets		pramipexole-accord	Accord	EU/1/11/728	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/pramipexole-accord	Withdrawn
