cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
709958	80647	ILVIGRIP NOCHE JARABE	Paracetamol/Dextrometorfano/Doxilamina 20 mg/ml + 0,5 mg/ml + 0,25 mg/ml solución/suspensión oral	20 mg/ml + 0,5 mg/ml + 0,25 mg/ml	Frasco	120	ml	PARACETAMOL 20 mg|DEXTROMETORFANO HIDROBROMURO 0,5 mg|DOXILAMINA, HIDROGENOSUCCINATO DE 0,25 mg	VÍA ORAL	JARABE	R05X - OTROS PREPARADOS COMBINADOS PARA EL RESFRIADO	LABORATORIOS VICKS S.L.	0	0	0	0
721898	80647	ILVIGRIP NOCHE JARABE	Paracetamol/Dextrometorfano/Doxilamina 20 mg/ml + 0,5 mg/ml + 0,25 mg/ml solución/suspensión oral	20 mg/ml + 0,5 mg/ml + 0,25 mg/ml	Frasco	180	ml	PARACETAMOL 20 mg|DEXTROMETORFANO HIDROBROMURO 0,5 mg|DOXILAMINA, HIDROGENOSUCCINATO DE 0,25 mg	VÍA ORAL	JARABE	R05X - OTROS PREPARADOS COMBINADOS PARA EL RESFRIADO	LABORATORIOS VICKS S.L.	0	0	0	0
