product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
95-0104-01	Pentilin 100 mg/5 ml solution for injection	95-0104	25-APR-95	95-0104	100 mg/5 ml	Solution for injection	100 mg/5 ml	Carton box, Ampoule, N5	5
95-0105-01	Pentilin 400 mg prolonged release tablets	95-0105	25-APR-95	95-0105	400 mg	Prolonged-release tablet	400 mg	Carton box, PVC/Al blister, N20	20
95-0105-02	Pentilin 400 mg prolonged release tablets	95-0105	25-APR-95	95-0105	400 mg	Prolonged-release tablet	400 mg	Carton box, PVC/Al blister, N100	100
