cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
606545	79358	PREGABALINA KERN PHARMA 100 MG CAPSULAS DURAS EFG	Pregabalina 100 mg cápsula	100 mg	Blister	100	cápsula	PREGABALINA 100 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606546	79359	PREGABALINA KERN PHARMA 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	100	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606547	79360	PREGABALINA KERN PHARMA 200 MG CAPSULAS DURAS EFG	Pregabalina 200 mg cápsula	200 mg	Blister	100	cápsula	PREGABALINA 200 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606549	79362	PREGABALINA KERN PHARMA 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	100	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606550	79363	PREGABALINA KERN PHARMA 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75 mg	Blister	100	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606551	79364	PREGABALINA KERN PHARMA 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	100	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606552	79365	PREGABALINA KERN PHARMA 50 MG CAPSULAS DURAS EFG	Pregabalina 50 mg cápsula	50 mg	Blister	100	cápsula	PREGABALINA 50 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
606629	79854	PREGABALINA NORMON 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	100	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS NORMON S.A.	0	0	0
606631	79857	PREGABALINA NORMON 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	100	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS NORMON S.A.	0	0	0
606634	79859	PREGABALINA NORMON 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	100	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS NORMON S.A.	0	0	0
606636	79861	PREGABALINA NORMON 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75mg	Blister	100	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS NORMON S.A.	0	0	0
606684	80308	PREGABALINA ARISTO 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75 mg	Blister	100	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	ARISTO PHARMA GMBH	0	0	0
617019	04279005	LYRICA 25 MG CAPSULAS DURAS	Pregabalina 25 mg cápsula	25 mg	Blister	100	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	UPJOHN EESV	0	0	0
617142	04279019	LYRICA 150 MG CAPSULAS DURAS	Pregabalina 150 mg cápsula	150 mg	Blister	100	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	UPJOHN EESV	0	0	0
637900	04279025	LYRICA 300 MG CAPSULAS DURAS	Pregabalina 300 mg cápsula	300 mg	Blister	100	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	UPJOHN EESV	0	0	0
637918	04279013	LYRICA 75 MG CAPSULAS DURAS	Pregabalina 75 mg cápsula	75 mg	Blister	100	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	UPJOHN EESV	0	0	0
704496	79270	PREGABALINA CINFA 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	56	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS CINFA S.A.	0	0	0
704497	79271	PREGABALINA CINFA 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	56	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS CINFA S.A.	0	0	0
704499	79273	PREGABALINA CINFA 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	56	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS CINFA S.A.	0	0	0
704500	79274	PREGABALINA CINFA 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75 mg	Blister	56	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	LABORATORIOS CINFA S.A.	0	0	0
704513	79284	PREGABALINA STADA GENERICOS 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	56	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	STADA GENERICOS S.L.	0	0	0
704558	79297	PREGABALINA TARBIS 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	56	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	TARBIS FARMA S.L.	0	0	0
704559	79298	PREGABALINA TARBIS 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75 mg	Blister	56	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	TARBIS FARMA S.L.	0	0	0
704581	79307	PREGABALINA TARBIS 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	56	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	TARBIS FARMA S.L.	0	0	0
704591	79313	PREGABALINA TARBIS 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	56	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	TARBIS FARMA S.L.	0	0	0
704725	79354	PREGABALINA APOTEX 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	56	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	APOTEX EUROPE B.V.	0	0	0
704726	79355	PREGABALINA APOTEX 25 MG CAPSULAS DURAS EFG	Pregabalina 25 mg cápsula	25 mg	Blister	56	cápsula	PREGABALINA 25 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	APOTEX EUROPE B.V.	0	0	0
704727	79356	PREGABALINA APOTEX 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	56	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	APOTEX EUROPE B.V.	0	0	0
704728	79357	PREGABALINA APOTEX 75 MG CAPSULAS DURAS EFG	Pregabalina 75 mg cápsula	75 mg	Blister	56	cápsula	PREGABALINA 75 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	APOTEX EUROPE B.V.	0	0	0
704729	79358	PREGABALINA KERN PHARMA 100 MG CAPSULAS DURAS EFG	Pregabalina 100 mg cápsula	100 mg	Blister	21	cápsula	PREGABALINA 100 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
704730	79358	PREGABALINA KERN PHARMA 100 MG CAPSULAS DURAS EFG	Pregabalina 100 mg cápsula	100 mg	Blister	84	cápsula	PREGABALINA 100 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
704731	79359	PREGABALINA KERN PHARMA 150 MG CAPSULAS DURAS EFG	Pregabalina 150 mg cápsula	150 mg	Blister	56	cápsula	PREGABALINA 150 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
704732	79360	PREGABALINA KERN PHARMA 200 MG CAPSULAS DURAS EFG	Pregabalina 200 mg cápsula	200 mg	Blister	21	cápsula	PREGABALINA 200 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
704733	79360	PREGABALINA KERN PHARMA 200 MG CAPSULAS DURAS EFG	Pregabalina 200 mg cápsula	200 mg	Blister	84	cápsula	PREGABALINA 200 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
704736	79362	PREGABALINA KERN PHARMA 300 MG CAPSULAS DURAS EFG	Pregabalina 300 mg cápsula	300 mg	Blister	56	cápsula	PREGABALINA 300 mg	VÍA ORAL	CÁPSULA DURA	N02BF02 - Pregabalina	KERN PHARMA S.L.	0	0	0
